,state,date,precipitation,region
4626,PB,2015-06-30 00:00:00,"343,2",brazil
4627,PB,2015-07-31 00:00:00,"381,4",brazil
4628,PB,2015-08-31 00:00:00,"50,6",brazil
4629,PB,2015-09-30 00:00:00,"56,9",brazil
4630,PB,2015-10-31 00:00:00,"19,5",brazil
4631,PB,2015-11-30 00:00:00,"4,8",brazil
4632,PB,2015-12-31 00:00:00,"62,3",brazil
4633,PB,2016-01-31 00:00:00,"100,5",brazil
4634,PB,2016-02-29 00:00:00,"104,2",brazil
4635,PB,2016-03-31 00:00:00,"145,1",brazil
4636,PB,2016-04-30 00:00:00,"374,3",brazil
4637,PB,2016-05-31 00:00:00,"359,7",brazil
4638,PB,2016-06-30 00:00:00,"254,7",brazil
4639,PB,2016-07-31 00:00:00,"45,8",brazil
4640,PB,2016-08-31 00:00:00,"47,3",brazil
4641,PB,2016-09-30 00:00:00,"52,8",brazil
4642,PB,2016-10-31 00:00:00,"11,4",brazil
4643,PB,2016-11-30 00:00:00,"8,6",brazil
4644,PB,2016-12-31 00:00:00,"64,8",brazil
4645,PB,2017-01-31 00:00:00,"57,1",brazil
4646,PB,2017-02-28 00:00:00,"41,7",brazil
4647,PB,2017-03-31 00:00:00,"145,5",brazil
4648,PB,2017-04-30 00:00:00,"276,9",brazil
4649,PB,2017-05-31 00:00:00,"493,8",brazil
4650,PB,2017-06-30 00:00:00,"328,1",brazil
4651,PB,2017-07-31 00:00:00,"442,8",brazil
4652,PB,2017-08-31 00:00:00,"75,3",brazil
4653,PB,2017-09-30 00:00:00,"120,6",brazil
4654,PB,2017-10-31 00:00:00,"51,6",brazil
4655,PB,2017-11-30 00:00:00,11,brazil
4656,RS,1998-01-31 00:00:00,"134,2",brazil
4657,RS,1998-02-28 00:00:00,"128,1",brazil
4658,RS,1998-03-31 00:00:00,"147,7",brazil
4659,RS,1998-04-30 00:00:00,"101,5",brazil
4660,RS,1998-05-31 00:00:00,"153,9",brazil
4661,RS,1998-06-30 00:00:00,"48,9",brazil
4662,RS,1998-07-31 00:00:00,"236,9",brazil
4663,RS,1998-08-31 00:00:00,"146,3",brazil
4664,RS,1998-09-30 00:00:00,"137,5",brazil
4665,RS,1998-10-31 00:00:00,"44,4",brazil
4666,RS,1998-11-30 00:00:00,"47,4",brazil
4667,RS,1998-12-31 00:00:00,"134,6",brazil
4668,RS,1999-01-31 00:00:00,"100,6",brazil
4669,RS,1999-02-28 00:00:00,"80,4",brazil
4670,RS,1999-03-31 00:00:00,53,brazil
4671,RS,1999-04-30 00:00:00,"162,2",brazil
4672,RS,1999-05-31 00:00:00,"110,9",brazil
4673,RS,1999-06-30 00:00:00,"152,1",brazil
4674,RS,1999-07-31 00:00:00,"168,9",brazil
4675,RS,1999-08-31 00:00:00,"71,6",brazil
4676,RS,1999-09-30 00:00:00,"107,9",brazil
4677,RS,1999-10-31 00:00:00,"115,8",brazil
4678,RS,1999-11-30 00:00:00,"108,6",brazil
4679,RS,1999-12-31 00:00:00,"65,1",brazil
4680,RS,2000-01-31 00:00:00,"41,3",brazil
4681,RS,2000-02-29 00:00:00,"108,4",brazil
4682,RS,2000-03-31 00:00:00,"107,9",brazil
4683,RS,2000-04-30 00:00:00,"141,2",brazil
4684,RS,2000-05-31 00:00:00,"129,6",brazil
4685,RS,2000-06-30 00:00:00,"231,9",brazil
4686,RS,2000-07-31 00:00:00,"123,1",brazil
4687,RS,2000-08-31 00:00:00,"93,9",brazil
4688,RS,2000-09-30 00:00:00,"240,2",brazil
4689,RS,2000-10-31 00:00:00,"141,6",brazil
4690,RS,2000-11-30 00:00:00,"141,2",brazil
4691,RS,2000-12-31 00:00:00,72,brazil
4692,RS,2001-09-30 00:00:00,52,brazil
4693,RS,2001-10-31 00:00:00,"129,6",brazil
4694,RS,2001-11-30 00:00:00,"135,6",brazil
4695,RS,2001-12-31 00:00:00,"49,7",brazil
4696,RS,2002-01-31 00:00:00,"72,4",brazil
4697,RS,2002-02-28 00:00:00,83,brazil
4698,RS,2002-03-31 00:00:00,"152,2",brazil
4699,RS,2002-04-30 00:00:00,"139,4",brazil
4700,RS,2002-05-31 00:00:00,"140,4",brazil
4701,RS,2002-06-30 00:00:00,"181,4",brazil
4702,RS,2002-07-31 00:00:00,"186,6",brazil
4703,RS,2002-08-31 00:00:00,"154,6",brazil
4704,RS,2002-09-30 00:00:00,"167,8",brazil
4705,RS,2002-10-31 00:00:00,"177,6",brazil
4706,RS,2002-11-30 00:00:00,"114,7",brazil
4707,RS,2002-12-31 00:00:00,"137,2",brazil
4708,RS,2003-01-31 00:00:00,"130,8",brazil
4709,RS,2003-02-28 00:00:00,"199,1",brazil
4710,RS,2003-03-31 00:00:00,"108,2",brazil
4711,RS,2003-04-30 00:00:00,"88,9",brazil
4712,RS,2003-05-31 00:00:00,46,brazil
4713,RS,2003-06-30 00:00:00,167,brazil
4714,RS,2003-07-31 00:00:00,"159,1",brazil
4715,RS,2003-08-31 00:00:00,"57,8",brazil
4716,RS,2003-09-30 00:00:00,"56,6",brazil
4717,RS,2003-10-31 00:00:00,"190,2",brazil
4718,RS,2003-11-30 00:00:00,"137,2",brazil
4719,RS,2003-12-31 00:00:00,185,brazil
4720,RS,2004-01-31 00:00:00,"58,1",brazil
4721,RS,2004-02-29 00:00:00,87,brazil
4722,RS,2004-03-31 00:00:00,"27,4",brazil
4723,RS,2004-04-30 00:00:00,"64,9",brazil
4724,RS,2004-05-31 00:00:00,"186,7",brazil
4725,RS,2004-06-30 00:00:00,"102,7",brazil
4726,RS,2004-07-31 00:00:00,"141,8",brazil
4727,RS,2004-08-31 00:00:00,"71,5",brazil
4728,RS,2004-09-30 00:00:00,"193,3",brazil
4729,RS,2004-10-31 00:00:00,"76,3",brazil
4730,RS,2004-11-30 00:00:00,"115,2",brazil
4731,RS,2004-12-31 00:00:00,"33,7",brazil
4732,RS,2005-01-31 00:00:00,"28,8",brazil
4733,RS,2005-02-28 00:00:00,41,brazil
4734,RS,2005-03-31 00:00:00,"141,3",brazil
4735,RS,2005-04-30 00:00:00,"145,8",brazil
4736,RS,2005-05-31 00:00:00,"153,7",brazil
4737,RS,2005-06-30 00:00:00,"34,7",brazil
4738,RS,2005-07-31 00:00:00,"57,7",brazil
4739,RS,2005-08-31 00:00:00,"155,9",brazil
4740,RS,2005-09-30 00:00:00,"164,3",brazil
4741,RS,2005-10-31 00:00:00,"271,1",brazil
4742,RS,2005-11-30 00:00:00,"79,3",brazil
4743,RS,2005-12-31 00:00:00,56,brazil
4744,RS,2006-01-31 00:00:00,"174,2",brazil
4745,RS,2006-02-28 00:00:00,"88,9",brazil
4746,RS,2006-03-31 00:00:00,"81,2",brazil
4747,RS,2006-04-30 00:00:00,"17,6",brazil
4748,RS,2006-05-31 00:00:00,"171,8",brazil
4749,RS,2006-06-30 00:00:00,"66,7",brazil
4750,RS,2006-07-31 00:00:00,"67,5",brazil
4751,RS,2006-08-31 00:00:00,"84,1",brazil
4752,RS,2006-09-30 00:00:00,"99,8",brazil
4753,RS,2006-10-31 00:00:00,"38,6",brazil
4754,RS,2006-11-30 00:00:00,"118,4",brazil
4755,RS,2006-12-31 00:00:00,136,brazil
4756,RS,2007-01-31 00:00:00,89,brazil
4757,RS,2007-02-28 00:00:00,"167,5",brazil
4758,RS,2007-03-31 00:00:00,"108,9",brazil
4759,RS,2007-04-30 00:00:00,"38,9",brazil
4760,RS,2007-05-31 00:00:00,"134,9",brazil
4761,RS,2007-06-30 00:00:00,"235,7",brazil
4762,RS,2007-07-31 00:00:00,"178,6",brazil
4763,RS,2007-08-31 00:00:00,"149,1",brazil
4764,RS,2007-09-30 00:00:00,"174,9",brazil
4765,RS,2007-10-31 00:00:00,70,brazil
4766,RS,2007-11-30 00:00:00,"132,3",brazil
4767,RS,2007-12-31 00:00:00,89,brazil
4768,RS,2008-01-31 00:00:00,105,brazil
4769,RS,2008-02-29 00:00:00,"72,1",brazil
4770,RS,2008-03-31 00:00:00,"75,1",brazil
4771,RS,2008-04-30 00:00:00,"125,2",brazil
4772,RS,2008-05-31 00:00:00,"220,7",brazil
4773,RS,2008-06-30 00:00:00,"124,8",brazil
4774,RS,2008-07-31 00:00:00,"138,4",brazil
4775,RS,2008-08-31 00:00:00,"121,9",brazil
4776,RS,2008-09-30 00:00:00,"156,5",brazil
4777,RS,2008-10-31 00:00:00,"219,5",brazil
4778,RS,2008-11-30 00:00:00,"21,8",brazil
4779,RS,2008-12-31 00:00:00,"120,6",brazil
4780,RS,2009-01-31 00:00:00,"169,6",brazil
4781,RS,2009-02-28 00:00:00,"111,4",brazil
4782,RS,2009-03-31 00:00:00,"72,6",brazil
4783,RS,2009-04-30 00:00:00,31,brazil
4784,RS,2009-05-31 00:00:00,"106,1",brazil
4785,RS,2009-06-30 00:00:00,"57,1",brazil
4786,RS,2009-07-31 00:00:00,"57,2",brazil
4787,RS,2009-08-31 00:00:00,"264,5",brazil
4788,RS,2009-09-30 00:00:00,"293,7",brazil
4789,RS,2009-10-31 00:00:00,125,brazil
4790,RS,2009-11-30 00:00:00,"287,6",brazil
4791,RS,2009-12-31 00:00:00,"143,8",brazil
4792,RS,2010-01-31 00:00:00,"173,7",brazil
4793,RS,2010-02-28 00:00:00,"110,9",brazil
4794,RS,2010-03-31 00:00:00,"103,1",brazil
4795,RS,2010-04-30 00:00:00,"71,6",brazil
4796,RS,2010-05-31 00:00:00,"119,9",brazil
4797,RS,2010-06-30 00:00:00,"204,6",brazil
4798,RS,2010-07-31 00:00:00,"170,2",brazil
4799,RS,2010-08-31 00:00:00,"95,5",brazil
4800,RS,2010-09-30 00:00:00,"180,8",brazil
4801,RS,2010-10-31 00:00:00,"57,8",brazil
4802,RS,2010-11-30 00:00:00,"72,1",brazil
4803,RS,2010-12-31 00:00:00,"92,9",brazil
4804,RS,2011-01-31 00:00:00,"135,7",brazil
4805,RS,2011-02-28 00:00:00,"119,5",brazil
4806,RS,2011-03-31 00:00:00,"83,1",brazil
4807,RS,2011-04-30 00:00:00,"172,7",brazil
4808,RS,2011-05-31 00:00:00,"50,1",brazil
4809,RS,2011-06-30 00:00:00,"109,6",brazil
4810,RS,2011-07-31 00:00:00,"225,7",brazil
4811,RS,2011-08-31 00:00:00,"182,3",brazil
4812,RS,2011-09-30 00:00:00,53,brazil
4813,RS,2011-10-31 00:00:00,"123,7",brazil
4814,RS,2011-11-30 00:00:00,"13,7",brazil
4815,RS,2011-12-31 00:00:00,"52,1",brazil
4816,RS,2012-01-31 00:00:00,166,brazil
4817,RS,2012-02-29 00:00:00,"139,5",brazil
4818,RS,2012-03-31 00:00:00,"122,7",brazil
4819,RS,2012-04-30 00:00:00,"77,1",brazil
4820,RS,2012-05-31 00:00:00,"35,7",brazil
4821,RS,2012-06-30 00:00:00,"31,9",brazil
4822,RS,2012-07-31 00:00:00,"144,9",brazil
4823,RS,2012-08-31 00:00:00,"93,6",brazil
4824,RS,2012-09-30 00:00:00,"273,7",brazil
4825,RS,2012-10-31 00:00:00,"121,1",brazil
4826,RS,2012-11-30 00:00:00,26,brazil
4827,RS,2012-12-31 00:00:00,196,brazil
4828,RS,2013-01-31 00:00:00,"106,1",brazil
4829,RS,2013-02-28 00:00:00,"112,8",brazil
4830,RS,2013-03-31 00:00:00,78,brazil
4831,RS,2013-04-30 00:00:00,"108,9",brazil
4832,RS,2013-05-31 00:00:00,"65,3",brazil
4833,RS,2013-06-30 00:00:00,"100,7",brazil
4834,RS,2013-07-31 00:00:00,"115,9",brazil
4835,RS,2013-08-31 00:00:00,"247,4",brazil
4836,RS,2013-09-30 00:00:00,"135,3",brazil
4837,RS,2013-10-31 00:00:00,"131,8",brazil
4838,RS,2013-11-30 00:00:00,"184,6",brazil
4839,RS,2013-12-31 00:00:00,"76,6",brazil
4840,RS,2014-01-31 00:00:00,"76,8",brazil
4841,RS,2014-02-28 00:00:00,"147,7",brazil
4842,RS,2014-03-31 00:00:00,"126,4",brazil
4843,RS,2014-04-30 00:00:00,"83,5",brazil
4844,RS,2014-05-31 00:00:00,71,brazil
4845,RS,2014-06-30 00:00:00,"228,6",brazil
4846,RS,2014-07-31 00:00:00,"253,5",brazil
4847,RS,2014-08-31 00:00:00,"129,1",brazil
4848,RS,2014-09-30 00:00:00,"154,2",brazil
4849,RS,2014-10-31 00:00:00,"185,3",brazil
4850,RS,2014-11-30 00:00:00,"101,9",brazil
4851,RS,2014-12-31 00:00:00,"172,2",brazil
4852,RS,2015-01-31 00:00:00,"160,4",brazil
4853,RS,2015-02-28 00:00:00,95,brazil
4854,RS,2015-03-31 00:00:00,"52,9",brazil
4855,RS,2015-04-30 00:00:00,"72,5",brazil
4856,RS,2015-05-31 00:00:00,136,brazil
4857,RS,2015-06-30 00:00:00,170,brazil
4858,RS,2015-07-31 00:00:00,"309,2",brazil
4859,RS,2015-08-31 00:00:00,"108,9",brazil
4860,RS,2015-09-30 00:00:00,184,brazil
4861,RS,2015-10-31 00:00:00,"307,3",brazil
4862,RS,2015-11-30 00:00:00,"123,7",brazil
4863,RS,2015-12-31 00:00:00,"100,2",brazil
4864,RS,2016-01-31 00:00:00,"109,4",brazil
4865,RS,2016-02-29 00:00:00,"138,6",brazil
4866,RS,2016-03-31 00:00:00,"302,4",brazil
4867,RS,2016-04-30 00:00:00,"215,9",brazil
4868,RS,2016-05-31 00:00:00,"72,5",brazil
4869,RS,2016-06-30 00:00:00,"6,8",brazil
4870,RS,2016-07-31 00:00:00,"150,7",brazil
4871,RS,2016-08-31 00:00:00,"98,8",brazil
4872,RS,2016-09-30 00:00:00,"90,6",brazil
4873,RS,2016-10-31 00:00:00,"191,6",brazil
4874,RS,2016-11-30 00:00:00,"103,9",brazil
4875,RS,2016-12-31 00:00:00,"128,1",brazil
4876,RS,2017-01-31 00:00:00,"197,1",brazil
4877,RS,2017-02-28 00:00:00,"50,5",brazil
4878,RS,2017-03-31 00:00:00,"165,6",brazil
4879,RS,2017-04-30 00:00:00,"114,9",brazil
4880,RS,2017-05-31 00:00:00,"184,5",brazil
4881,RS,2017-06-30 00:00:00,"196,9",brazil
4882,RS,2017-07-31 00:00:00,"18,7",brazil
4883,RS,2017-08-31 00:00:00,"105,9",brazil
4884,RS,2017-09-30 00:00:00,"164,7",brazil
4885,RS,2017-10-31 00:00:00,"290,4",brazil
4886,RS,2017-11-30 00:00:00,"137,9",brazil
4887,RN,1998-01-31 00:00:00,"39,5",brazil
4888,RN,1998-02-28 00:00:00,"76,3",brazil
4889,RN,1998-03-31 00:00:00,"81,4",brazil
4890,RN,1998-04-30 00:00:00,"74,7",brazil
4891,RN,1998-05-31 00:00:00,"185,4",brazil
4892,RN,1998-06-30 00:00:00,209,brazil
4893,RN,1998-07-31 00:00:00,"791,8",brazil
4894,RN,1998-08-31 00:00:00,"138,7",brazil
4895,RN,1998-09-30 00:00:00,19,brazil
4896,RN,1998-10-31 00:00:00,"13,7",brazil
4897,RN,1998-11-30 00:00:00,"8,5",brazil
4898,RN,1998-12-31 00:00:00,17,brazil
4899,RN,1999-01-31 00:00:00,"12,6",brazil
4900,RN,1999-02-28 00:00:00,"143,6",brazil
4901,RN,1999-03-31 00:00:00,"139,2",brazil
4902,RN,1999-04-30 00:00:00,"175,8",brazil
4903,RN,1999-05-31 00:00:00,"289,5",brazil
4904,RN,1999-06-30 00:00:00,"131,5",brazil
4905,RN,1999-07-31 00:00:00,"31,1",brazil
4906,RN,1999-08-31 00:00:00,"46,5",brazil
4907,RN,1999-09-30 00:00:00,"50,8",brazil
4908,RN,1999-10-31 00:00:00,"14,5",brazil
4909,RN,1999-11-30 00:00:00,"5,4",brazil
4910,RN,1999-12-31 00:00:00,"64,5",brazil
4911,RN,2000-01-31 00:00:00,50,brazil
4912,RN,2000-02-29 00:00:00,84,brazil
4913,RN,2000-03-31 00:00:00,"114,9",brazil
4914,RN,2000-04-30 00:00:00,"177,4",brazil
4915,RN,2000-05-31 00:00:00,"222,4",brazil
4916,RN,2000-06-30 00:00:00,"577,4",brazil
4917,RN,2000-07-31 00:00:00,"482,3",brazil
4918,RN,2000-08-31 00:00:00,"288,8",brazil
4919,RN,2000-09-30 00:00:00,"205,1",brazil
4920,RN,2000-10-31 00:00:00,"8,7",brazil
4921,RN,2000-11-30 00:00:00,"12,1",brazil
4922,RN,2000-12-31 00:00:00,23,brazil
4923,RN,2001-01-31 00:00:00,"30,1",brazil
4924,RN,2001-02-28 00:00:00,"6,8",brazil
4925,RN,2001-03-31 00:00:00,"133,8",brazil
4926,RN,2001-04-30 00:00:00,"360,9",brazil
4927,RN,2001-05-31 00:00:00,"14,4",brazil
4928,RN,2001-06-30 00:00:00,"373,8",brazil
4929,RN,2001-07-31 00:00:00,"145,4",brazil
4930,RN,2001-08-31 00:00:00,"104,4",brazil
4931,RN,2001-09-30 00:00:00,"28,4",brazil
4932,RN,2001-10-31 00:00:00,"4,7",brazil
4933,RN,2001-11-30 00:00:00,"12,7",brazil
4934,RN,2001-12-31 00:00:00,"51,2",brazil
4935,RN,2002-01-31 00:00:00,"113,9",brazil
4936,RN,2002-02-28 00:00:00,"82,3",brazil
4937,RN,2002-03-31 00:00:00,"483,8",brazil
4938,RN,2002-04-30 00:00:00,"137,7",brazil
4939,RN,2002-05-31 00:00:00,"122,9",brazil
4940,RN,2002-06-30 00:00:00,"405,6",brazil
4941,RN,2002-07-31 00:00:00,"209,7",brazil
4942,RN,2002-08-31 00:00:00,"314,4",brazil
4943,RN,2002-09-30 00:00:00,1,brazil
4944,RN,2002-10-31 00:00:00,"29,2",brazil
4945,RN,2002-11-30 00:00:00,"98,2",brazil
4946,RN,2002-12-31 00:00:00,"19,4",brazil
4947,RN,2003-01-31 00:00:00,"84,1",brazil
4948,RN,2003-02-28 00:00:00,"139,9",brazil
4949,RN,2003-03-31 00:00:00,312,brazil
4950,RN,2003-04-30 00:00:00,"136,8",brazil
4951,RN,2003-05-31 00:00:00,"194,4",brazil
4952,RN,2003-06-30 00:00:00,"244,3",brazil
4953,RN,2003-07-31 00:00:00,"202,3",brazil
4954,RN,2003-08-31 00:00:00,"51,2",brazil
4955,RN,2003-09-30 00:00:00,"38,5",brazil
4956,RN,2003-10-31 00:00:00,"21,7",brazil
4957,RN,2003-11-30 00:00:00,"16,1",brazil
4958,RN,2003-12-31 00:00:00,"22,5",brazil
4959,RN,2004-01-31 00:00:00,"376,3",brazil
4960,RN,2004-02-29 00:00:00,"284,2",brazil
4961,RN,2004-03-31 00:00:00,252,brazil
4962,RN,2004-04-30 00:00:00,"172,5",brazil
4963,RN,2004-05-31 00:00:00,"160,9",brazil
4964,RN,2004-06-30 00:00:00,"643,4",brazil
4965,RN,2004-07-31 00:00:00,"393,9",brazil
4966,RN,2004-08-31 00:00:00,"90,1",brazil
4967,RN,2004-09-30 00:00:00,"44,4",brazil
4968,RN,2004-10-31 00:00:00,"14,4",brazil
4969,RN,2004-11-30 00:00:00,"10,1",brazil
4970,RN,2004-12-31 00:00:00,"4,8",brazil
4971,RN,2005-01-31 00:00:00,2,brazil
4972,RN,2005-02-28 00:00:00,"36,4",brazil
4973,RN,2005-03-31 00:00:00,"186,3",brazil
4974,RN,2005-04-30 00:00:00,144,brazil
4975,RN,2005-05-31 00:00:00,"548,3",brazil
4976,RN,2005-06-30 00:00:00,"762,3",brazil
4977,RN,2005-07-31 00:00:00,"115,2",brazil
4978,RN,2005-08-31 00:00:00,"106,8",brazil
4979,RN,2005-09-30 00:00:00,"43,9",brazil
4980,RN,2005-10-31 00:00:00,"31,6",brazil
4981,RN,2005-11-30 00:00:00,"1,2",brazil
4982,RN,2005-12-31 00:00:00,"10,4",brazil
4983,RN,2006-01-31 00:00:00,"4,2",brazil
4984,RN,2006-02-28 00:00:00,"87,2",brazil
4985,RN,2006-03-31 00:00:00,"157,4",brazil
4986,RN,2006-04-30 00:00:00,"380,7",brazil
4987,RN,2006-05-31 00:00:00,"115,3",brazil
4988,RN,2006-06-30 00:00:00,"375,5",brazil
4989,RN,2006-07-31 00:00:00,"133,4",brazil
4990,RN,2006-08-31 00:00:00,"90,5",brazil
4991,RN,2006-09-30 00:00:00,"45,2",brazil
4992,RN,2006-10-31 00:00:00,"13,4",brazil
4993,RN,2006-11-30 00:00:00,"83,5",brazil
4994,RN,2006-12-31 00:00:00,"49,9",brazil
4995,RN,2007-01-31 00:00:00,"86,3",brazil
4996,RN,2007-02-28 00:00:00,66,brazil
4997,RN,2007-03-31 00:00:00,265,brazil
4998,RN,2007-04-30 00:00:00,"247,7",brazil
4999,RN,2007-05-31 00:00:00,"120,9",brazil
5000,RN,2007-06-30 00:00:00,"560,5",brazil
5001,RN,2007-07-31 00:00:00,"191,8",brazil
5002,RN,2007-08-31 00:00:00,"95,8",brazil
5003,RN,2007-09-30 00:00:00,"46,3",brazil
5004,RN,2007-10-31 00:00:00,"20,2",brazil
5005,RN,2007-11-30 00:00:00,"45,2",brazil
5006,RN,2007-12-31 00:00:00,16,brazil
5007,RN,2008-01-31 00:00:00,"69,2",brazil
5008,RN,2008-02-29 00:00:00,"22,4",brazil
5009,RN,2008-03-31 00:00:00,"275,5",brazil
5010,RN,2008-04-30 00:00:00,"409,3",brazil
5011,RN,2008-05-31 00:00:00,"212,3",brazil
5012,RN,2008-06-30 00:00:00,"542,3",brazil
5013,RN,2008-07-31 00:00:00,"473,3",brazil
5014,RN,2008-08-31 00:00:00,"401,3",brazil
5015,RN,2008-09-30 00:00:00,"37,8",brazil
5016,RN,2008-10-31 00:00:00,"31,8",brazil
5017,RN,2008-11-30 00:00:00,"9,5",brazil
5018,RN,2008-12-31 00:00:00,"0,4",brazil
5019,RN,2009-01-31 00:00:00,"162,1",brazil
5020,RN,2009-02-28 00:00:00,"245,4",brazil
5021,RN,2009-03-31 00:00:00,"220,6",brazil
5022,RN,2009-04-30 00:00:00,"364,3",brazil
5023,RN,2009-05-31 00:00:00,"372,3",brazil
5024,RN,2009-06-30 00:00:00,"304,7",brazil
5025,RN,2009-07-31 00:00:00,"347,9",brazil
5026,RN,2009-08-31 00:00:00,"229,2",brazil
5027,RN,2009-09-30 00:00:00,"76,7",brazil
5028,RN,2009-10-31 00:00:00,1,brazil
5029,RN,2009-11-30 00:00:00,"6,7",brazil
5030,RN,2009-12-31 00:00:00,"9,5",brazil
5031,RN,2010-01-31 00:00:00,"70,9",brazil
5032,RN,2010-02-28 00:00:00,"81,4",brazil
5033,RN,2010-03-31 00:00:00,"69,9",brazil
5034,RN,2010-04-30 00:00:00,191,brazil
5035,RN,2010-05-31 00:00:00,"262,6",brazil
5036,RN,2010-06-30 00:00:00,"155,2",brazil
5037,RN,2010-07-31 00:00:00,"151,5",brazil
5038,RN,2010-08-31 00:00:00,"95,3",brazil
5039,RN,2010-09-30 00:00:00,"38,5",brazil
5040,RN,2010-10-31 00:00:00,"8,2",brazil
5041,RN,2010-11-30 00:00:00,"4,2",brazil
5042,RN,2010-12-31 00:00:00,"54,7",brazil
5043,RN,2011-01-31 00:00:00,"326,1",brazil
5044,RN,2011-02-28 00:00:00,"76,5",brazil
5045,RN,2011-03-31 00:00:00,"146,7",brazil
5046,RN,2011-04-30 00:00:00,"371,6",brazil
5047,RN,2011-05-31 00:00:00,413,brazil
5048,RN,2011-06-30 00:00:00,"445,4",brazil
5049,RN,2011-07-31 00:00:00,"170,4",brazil
5050,RN,2011-08-31 00:00:00,"118,8",brazil
5051,RN,2011-09-30 00:00:00,"33,3",brazil
5052,RN,2011-10-31 00:00:00,"20,8",brazil
5053,RN,2011-11-30 00:00:00,44,brazil
5054,RN,2011-12-31 00:00:00,"21,9",brazil
5055,RN,2012-01-31 00:00:00,"76,5",brazil
5056,RN,2012-02-29 00:00:00,"110,9",brazil
5057,RN,2012-03-31 00:00:00,"146,2",brazil
5058,RN,2012-04-30 00:00:00,"60,7",brazil
5059,RN,2012-05-31 00:00:00,"184,4",brazil
5060,RN,2012-06-30 00:00:00,"302,1",brazil
5061,RN,2012-07-31 00:00:00,"234,9",brazil
5062,RN,2012-08-31 00:00:00,"63,4",brazil
5063,RN,2012-09-30 00:00:00,"41,6",brazil
5064,RN,2012-10-31 00:00:00,"18,4",brazil
5065,RN,2012-11-30 00:00:00,"0,7",brazil
5066,RN,2012-12-31 00:00:00,"1,4",brazil
5067,RN,2013-01-31 00:00:00,"20,2",brazil
5068,RN,2013-02-28 00:00:00,"59,8",brazil
5069,RN,2013-03-31 00:00:00,"35,1",brazil
5070,RN,2013-04-30 00:00:00,"175,6",brazil
5071,RN,2013-05-31 00:00:00,"254,9",brazil
5072,RN,2013-06-30 00:00:00,"399,1",brazil
5073,RN,2013-07-31 00:00:00,"430,6",brazil
5074,RN,2013-08-31 00:00:00,242,brazil
5075,RN,2013-09-30 00:00:00,200,brazil
5076,RN,2013-10-31 00:00:00,"11,1",brazil
5077,RN,2013-11-30 00:00:00,"38,6",brazil
5078,RN,2013-12-31 00:00:00,"10,1",brazil
5079,RN,2014-01-31 00:00:00,79,brazil
5080,RN,2014-02-28 00:00:00,"52,1",brazil
5081,RN,2014-03-31 00:00:00,"262,1",brazil
5082,RN,2014-04-30 00:00:00,"81,9",brazil
5083,RN,2014-05-31 00:00:00,191,brazil
5084,RN,2014-06-30 00:00:00,"540,4",brazil
5085,RN,2014-07-31 00:00:00,"231,4",brazil
5086,RN,2014-08-31 00:00:00,"89,7",brazil
5087,RN,2014-09-30 00:00:00,149,brazil
5088,RN,2014-10-31 00:00:00,"30,7",brazil
5089,RN,2014-11-30 00:00:00,"24,8",brazil
5090,RN,2014-12-31 00:00:00,"23,9",brazil
5091,RN,2015-01-31 00:00:00,"30,3",brazil
5092,RN,2015-02-28 00:00:00,"77,7",brazil
5093,RN,2015-03-31 00:00:00,317,brazil
5094,RN,2015-04-30 00:00:00,"156,1",brazil
5095,RN,2015-05-31 00:00:00,"69,6",brazil
5096,RN,2015-06-30 00:00:00,"301,2",brazil
5097,RN,2015-07-31 00:00:00,"316,5",brazil
5098,RN,2015-08-31 00:00:00,"43,1",brazil
5099,RN,2015-09-30 00:00:00,"24,4",brazil
5100,RN,2015-10-31 00:00:00,"10,8",brazil
5101,RN,2015-11-30 00:00:00,"0,4",brazil
5102,RN,2015-12-31 00:00:00,"67,1",brazil
5103,RN,2016-01-31 00:00:00,"153,9",brazil
5104,RN,2016-02-29 00:00:00,"73,8",brazil
5105,RN,2016-03-31 00:00:00,"152,5",brazil
5106,RN,2016-04-30 00:00:00,"166,4",brazil
5107,RN,2016-05-31 00:00:00,"207,9",brazil
5108,RN,2016-06-30 00:00:00,"156,3",brazil
5109,RN,2016-07-31 00:00:00,"38,6",brazil
5110,RN,2016-08-31 00:00:00,"68,6",brazil
5111,RN,2016-09-30 00:00:00,"42,2",brazil
5112,RN,2016-10-31 00:00:00,"22,7",brazil
5113,RN,2016-11-30 00:00:00,19,brazil
5114,RN,2016-12-31 00:00:00,"63,5",brazil
5115,RN,2017-01-31 00:00:00,"80,6",brazil
5116,RN,2017-02-28 00:00:00,65,brazil
5117,RN,2017-03-31 00:00:00,"187,2",brazil
5118,RN,2017-04-30 00:00:00,"254,1",brazil
5119,RN,2017-05-31 00:00:00,"229,4",brazil
5120,RN,2017-06-30 00:00:00,"197,7",brazil
5121,RN,2017-07-31 00:00:00,"414,3",brazil
5122,RN,2017-08-31 00:00:00,"24,3",brazil
5123,RN,2017-09-30 00:00:00,"74,4",brazil
5124,RN,2017-10-31 00:00:00,"71,8",brazil
5125,RN,2017-11-30 00:00:00,"8,9",brazil
5126,SP,1998-01-31 00:00:00,"200,6",brazil
5127,SP,1998-02-28 00:00:00,"394,2",brazil
5128,SP,1998-03-31 00:00:00,"252,9",brazil
5129,SP,1998-04-30 00:00:00,"92,8",brazil
5130,SP,1998-05-31 00:00:00,130,brazil
