,state,kg,date,region
6510,TO,4739325,2015-10-01 00:00:00,brazil
6511,RR,6206521,2015-04-01 00:00:00,brazil
6512,PR,29000000,2015-07-01 00:00:00,brazil
6513,MS,264204207,2015-07-01 00:00:00,brazil
6514,RS,49617552,2015-12-01 00:00:00,brazil
6515,BA,60787659,2015-12-01 00:00:00,brazil
6516,MT,26506214,2015-05-01 00:00:00,brazil
6517,RO,6000000,2015-02-01 00:00:00,brazil
6518,MT,43406739,2015-08-01 00:00:00,brazil
6519,PA,19747670,2015-05-01 00:00:00,brazil
6520,PR,942451,2015-10-01 00:00:00,brazil
6521,MA,3549734,2015-11-01 00:00:00,brazil
6522,GO,192106454,2015-03-01 00:00:00,brazil
6523,SC,65343743,2015-03-01 00:00:00,brazil
6524,MG,2890000,2015-11-01 00:00:00,brazil
6525,MT,89330169,2015-06-01 00:00:00,brazil
6526,RS,44228287,2015-09-01 00:00:00,brazil
6527,PR,140000,2015-06-01 00:00:00,brazil
6528,GO,9000000,2015-11-01 00:00:00,brazil
6529,MT,2000000,2015-11-01 00:00:00,brazil
6530,MS,5366100,2015-06-01 00:00:00,brazil
6531,GO,328070,2015-12-01 00:00:00,brazil
6532,PI,955430,2015-09-01 00:00:00,brazil
6533,SP,1138488,2015-10-01 00:00:00,brazil
6534,PR,12525795,2015-04-01 00:00:00,brazil
6535,RS,43670000,2015-05-01 00:00:00,brazil
6536,BA,2504195,2015-07-01 00:00:00,brazil
6537,GO,6491403,2015-10-01 00:00:00,brazil
6538,DF,492160,2015-05-01 00:00:00,brazil
6539,MS,24773022,2015-08-01 00:00:00,brazil
6540,SP,25746246,2015-11-01 00:00:00,brazil
6541,MT,92135852,2015-03-01 00:00:00,brazil
6542,MA,75944,2015-06-01 00:00:00,brazil
6543,PR,7649928,2015-06-01 00:00:00,brazil
6544,PR,41564220,2015-06-01 00:00:00,brazil
6545,PA,19117320,2015-06-01 00:00:00,brazil
6546,PA,12061084,2015-07-01 00:00:00,brazil
6547,MT,7314068,2015-05-01 00:00:00,brazil
6548,MA,251830,2015-05-01 00:00:00,brazil
6549,SP,7726220,2015-05-01 00:00:00,brazil
6550,MT,74981391,2015-08-01 00:00:00,brazil
6551,BA,444633,2015-10-01 00:00:00,brazil
6552,MT,49411295,2015-02-01 00:00:00,brazil
6553,PA,650000,2015-02-01 00:00:00,brazil
6554,MA,1709246,2015-05-01 00:00:00,brazil
6555,RR,704785,2015-08-01 00:00:00,brazil
6556,GO,63553440,2015-10-01 00:00:00,brazil
6557,MT,22475058,2015-03-01 00:00:00,brazil
6558,ES,500000,2015-05-01 00:00:00,brazil
6559,PA,4115404,2015-09-01 00:00:00,brazil
6560,PR,1054340,2015-03-01 00:00:00,brazil
6561,RS,20610300,2015-06-01 00:00:00,brazil
6562,MS,25523171,2015-12-01 00:00:00,brazil
6563,SC,55000000,2015-12-01 00:00:00,brazil
6564,RO,15370230,2015-10-01 00:00:00,brazil
6565,MS,73515955,2015-02-01 00:00:00,brazil
6566,MT,11988820,2015-04-01 00:00:00,brazil
6567,RS,133960070,2015-07-01 00:00:00,brazil
6568,MT,5430232,2015-10-01 00:00:00,brazil
6569,MG,27636754,2015-07-01 00:00:00,brazil
6570,PR,8508760,2015-07-01 00:00:00,brazil
6571,MG,11602249,2015-10-01 00:00:00,brazil
6572,GO,15268334,2015-05-01 00:00:00,brazil
6573,MA,9966827,2015-05-01 00:00:00,brazil
6574,GO,4444540,2015-02-01 00:00:00,brazil
6575,MT,8877488,2015-08-01 00:00:00,brazil
6576,MA,7552135,2015-08-01 00:00:00,brazil
6577,GO,3589376,2015-08-01 00:00:00,brazil
6578,MT,29125092,2015-05-01 00:00:00,brazil
6579,MT,5780660,2015-11-01 00:00:00,brazil
6580,TO,13523560,2015-03-01 00:00:00,brazil
6581,MT,87793276,2015-06-01 00:00:00,brazil
6582,MT,31219765,2015-03-01 00:00:00,brazil
6583,GO,16051539,2015-06-01 00:00:00,brazil
6584,MG,11163000,2015-09-01 00:00:00,brazil
6585,PR,5747731,2015-06-01 00:00:00,brazil
6586,RS,130249840,2015-04-01 00:00:00,brazil
6587,SP,1082050,2015-06-01 00:00:00,brazil
6588,GO,18600000,2015-07-01 00:00:00,brazil
6589,DF,981080,2015-09-01 00:00:00,brazil
6590,GO,24814252,2015-04-01 00:00:00,brazil
6591,MT,3406420,2015-10-01 00:00:00,brazil
6592,MT,50984665,2015-05-01 00:00:00,brazil
6593,MS,470000,2015-05-01 00:00:00,brazil
6594,MS,7694243,2015-10-01 00:00:00,brazil
6595,GO,3944306,2015-05-01 00:00:00,brazil
6596,MA,22388614,2015-07-01 00:00:00,brazil
6597,SP,11936190,2015-05-01 00:00:00,brazil
6598,MT,14284383,2015-08-01 00:00:00,brazil
6599,RS,1480000,2015-02-01 00:00:00,brazil
6600,SC,187860,2015-05-01 00:00:00,brazil
6601,MS,3500000,2015-05-01 00:00:00,brazil
6602,MT,14991098,2015-05-01 00:00:00,brazil
6603,MT,32517370,2015-11-01 00:00:00,brazil
6604,MS,136956173,2015-06-01 00:00:00,brazil
6605,PR,14064520,2015-06-01 00:00:00,brazil
6606,GO,3054078,2015-09-01 00:00:00,brazil
6607,PA,50000,2015-03-01 00:00:00,brazil
6608,BA,52173656,2015-09-01 00:00:00,brazil
6609,PI,96231408,2015-09-01 00:00:00,brazil
6610,SP,50,2015-06-01 00:00:00,brazil
6611,MA,31812085,2015-04-01 00:00:00,brazil
6612,TO,465345,2015-09-01 00:00:00,brazil
6613,RS,300000,2015-04-01 00:00:00,brazil
6614,PR,1,2015-10-01 00:00:00,brazil
6615,MA,119107421,2015-04-01 00:00:00,brazil
6616,MT,45264958,2015-04-01 00:00:00,brazil
6617,PR,594630147,2015-05-01 00:00:00,brazil
6618,MG,3167840,2015-07-01 00:00:00,brazil
6619,GO,25414037,2015-10-01 00:00:00,brazil
6620,MS,16842462,2015-07-01 00:00:00,brazil
6621,SP,5258350,2015-02-01 00:00:00,brazil
6622,PA,19210000,2015-08-01 00:00:00,brazil
6623,SC,16457590,2015-05-01 00:00:00,brazil
6624,PR,4052697,2015-11-01 00:00:00,brazil
6625,SP,673085,2015-03-01 00:00:00,brazil
6626,MT,10527305,2015-06-01 00:00:00,brazil
6627,MT,24000010,2015-06-01 00:00:00,brazil
6628,TO,11216489,2015-06-01 00:00:00,brazil
6629,PR,42000,2015-03-01 00:00:00,brazil
6630,MT,130473,2015-04-01 00:00:00,brazil
6631,DF,100000,2015-07-01 00:00:00,brazil
6632,PI,500000,2015-04-01 00:00:00,brazil
6633,ES,163665,2015-07-01 00:00:00,brazil
6634,BA,49758595,2015-10-01 00:00:00,brazil
6635,MT,92149696,2015-07-01 00:00:00,brazil
6636,PR,679164610,2015-07-01 00:00:00,brazil
6637,BA,78155585,2015-07-01 00:00:00,brazil
6638,PR,209582485,2015-12-01 00:00:00,brazil
6639,MT,13719426,2015-07-01 00:00:00,brazil
6640,MG,400,2015-02-01 00:00:00,brazil
6641,RS,1624696,2015-10-01 00:00:00,brazil
6642,RR,94200,2015-01-01 00:00:00,brazil
6643,GO,40300,2015-10-01 00:00:00,brazil
6644,SP,545000,2015-05-01 00:00:00,brazil
6645,MT,27112142,2015-11-01 00:00:00,brazil
6646,DF,1373483,2015-08-01 00:00:00,brazil
6647,GO,800000,2015-08-01 00:00:00,brazil
6648,RS,341979642,2015-11-01 00:00:00,brazil
6649,MT,5855960,2015-06-01 00:00:00,brazil
6650,MT,44701935,2015-06-01 00:00:00,brazil
6651,PI,73580,2015-07-01 00:00:00,brazil
6652,SC,131486736,2015-05-01 00:00:00,brazil
6653,GO,99100,2015-05-01 00:00:00,brazil
6654,RS,1592456,2015-06-01 00:00:00,brazil
6655,SP,1244760,2015-05-01 00:00:00,brazil
6656,TO,9700000,2015-10-01 00:00:00,brazil
6657,TO,67880,2015-10-01 00:00:00,brazil
6658,SP,5943961,2015-09-01 00:00:00,brazil
6659,PR,241175642,2015-08-01 00:00:00,brazil
6660,RS,4239833,2015-09-01 00:00:00,brazil
6661,RO,27511375,2015-05-01 00:00:00,brazil
6662,TO,6000000,2015-04-01 00:00:00,brazil
6663,DF,300000,2015-08-01 00:00:00,brazil
6664,RS,108504545,2015-11-01 00:00:00,brazil
6665,MS,1263830,2015-05-01 00:00:00,brazil
6666,SP,10945479,2015-04-01 00:00:00,brazil
6667,MS,18177274,2015-03-01 00:00:00,brazil
6668,DF,25000,2015-09-01 00:00:00,brazil
6669,TO,1400797,2015-07-01 00:00:00,brazil
6670,MA,2500000,2015-03-01 00:00:00,brazil
6671,PA,571000,2015-03-01 00:00:00,brazil
6672,TO,142746319,2015-06-01 00:00:00,brazil
6673,PR,38549147,2015-06-01 00:00:00,brazil
6674,MG,23242786,2015-07-01 00:00:00,brazil
6675,PA,591612,2015-03-01 00:00:00,brazil
6676,MA,21335000,2015-05-01 00:00:00,brazil
6677,SP,73954787,2015-05-01 00:00:00,brazil
6678,RS,1257045,2015-06-01 00:00:00,brazil
6679,PI,32569090,2015-05-01 00:00:00,brazil
6680,PR,534712235,2015-08-01 00:00:00,brazil
6681,MT,10295150,2015-05-01 00:00:00,brazil
6682,GO,57530165,2015-08-01 00:00:00,brazil
6683,MT,11700000,2015-08-01 00:00:00,brazil
6684,PA,1617610,2015-10-01 00:00:00,brazil
6685,MG,3330190,2015-08-01 00:00:00,brazil
6686,RS,36020,2015-07-01 00:00:00,brazil
6687,MS,600000,2015-05-01 00:00:00,brazil
6688,MT,58563787,2015-12-01 00:00:00,brazil
6689,MT,46734377,2015-07-01 00:00:00,brazil
6690,RS,4578619,2015-03-01 00:00:00,brazil
6691,SP,12483696,2015-03-01 00:00:00,brazil
6692,MG,960470,2015-03-01 00:00:00,brazil
6693,MS,10321000,2015-07-01 00:00:00,brazil
6694,MS,3565760,2015-07-01 00:00:00,brazil
6695,MT,2425066,2015-07-01 00:00:00,brazil
6696,PR,18695426,2015-03-01 00:00:00,brazil
6697,PR,920080,2015-04-01 00:00:00,brazil
6698,MT,1378850339,2015-05-01 00:00:00,brazil
6699,MS,6200000,2015-07-01 00:00:00,brazil
6700,MS,39080559,2015-05-01 00:00:00,brazil
6701,PA,3400000,2015-05-01 00:00:00,brazil
6702,MG,11142625,2015-06-01 00:00:00,brazil
6703,RS,1137242874,2015-09-01 00:00:00,brazil
6704,PR,3519200,2015-07-01 00:00:00,brazil
6705,MT,32120364,2015-11-01 00:00:00,brazil
6706,GO,1000000,2015-05-01 00:00:00,brazil
6707,MT,999132,2015-09-01 00:00:00,brazil
6708,MS,4870260,2015-08-01 00:00:00,brazil
6709,SP,874530,2015-05-01 00:00:00,brazil
6710,MT,29593924,2015-08-01 00:00:00,brazil
6711,TO,4000000,2015-08-01 00:00:00,brazil
6712,DF,6481805,2015-07-01 00:00:00,brazil
6713,PA,6006490,2015-09-01 00:00:00,brazil
6714,RO,18621170,2015-04-01 00:00:00,brazil
6715,SP,601914,2015-08-01 00:00:00,brazil
6716,MS,13922548,2015-06-01 00:00:00,brazil
6717,SC,61076185,2015-11-01 00:00:00,brazil
6718,MT,972403,2015-06-01 00:00:00,brazil
6719,GO,25374942,2015-03-01 00:00:00,brazil
6720,SP,6285260,2015-03-01 00:00:00,brazil
6721,GO,200000,2015-09-01 00:00:00,brazil
6722,BA,1600000,2015-07-01 00:00:00,brazil
6723,RR,99200,2015-11-01 00:00:00,brazil
6724,RS,1801500,2015-06-01 00:00:00,brazil
6725,TO,1392162,2015-10-01 00:00:00,brazil
6726,SP,2833825,2015-12-01 00:00:00,brazil
6727,MS,198177,2015-07-01 00:00:00,brazil
6728,TO,7490091,2015-07-01 00:00:00,brazil
6729,SC,51912646,2015-08-01 00:00:00,brazil
6730,MA,86182802,2015-03-01 00:00:00,brazil
6731,PA,35365148,2015-05-01 00:00:00,brazil
6732,MS,89714329,2015-03-01 00:00:00,brazil
6733,PA,7000000,2015-08-01 00:00:00,brazil
6734,MT,53219568,2015-03-01 00:00:00,brazil
6735,MT,37200816,2015-07-01 00:00:00,brazil
6736,MS,122963183,2015-06-01 00:00:00,brazil
6737,MG,5236090,2015-06-01 00:00:00,brazil
6738,TO,2300000,2015-08-01 00:00:00,brazil
6739,MT,60000,2015-08-01 00:00:00,brazil
6740,MT,204951815,2015-05-01 00:00:00,brazil
6741,MT,20000000,2015-02-01 00:00:00,brazil
6742,MG,122061608,2015-07-01 00:00:00,brazil
6743,RO,1981606,2015-08-01 00:00:00,brazil
6744,PR,381075906,2015-09-01 00:00:00,brazil
6745,RO,25068080,2015-03-01 00:00:00,brazil
6746,PR,1386820,2015-11-01 00:00:00,brazil
6747,PA,500000,2015-09-01 00:00:00,brazil
6748,PR,5780060,2015-05-01 00:00:00,brazil
6749,MT,24485375,2015-08-01 00:00:00,brazil
6750,TO,14657000,2015-05-01 00:00:00,brazil
6751,PR,442367,2015-06-01 00:00:00,brazil
6752,MG,16000000,2015-09-01 00:00:00,brazil
6753,RO,1365000,2015-08-01 00:00:00,brazil
6754,PI,6561975,2015-05-01 00:00:00,brazil
6755,MG,6400000,2015-05-01 00:00:00,brazil
6756,MS,1491490,2015-04-01 00:00:00,brazil
6757,RO,55728055,2015-07-01 00:00:00,brazil
6758,MT,94404563,2015-07-01 00:00:00,brazil
6759,TO,50816827,2015-09-01 00:00:00,brazil
6760,RR,2464705,2015-03-01 00:00:00,brazil
6761,SC,21404044,2015-09-01 00:00:00,brazil
6762,MA,18927307,2015-10-01 00:00:00,brazil
6763,MS,32595318,2015-05-01 00:00:00,brazil
6764,SP,66651715,2015-10-01 00:00:00,brazil
6765,MG,485,2015-05-01 00:00:00,brazil
6766,TO,55154347,2015-04-01 00:00:00,brazil
6767,ND,2482000,2015-05-01 00:00:00,brazil
6768,PR,2000000,2015-06-01 00:00:00,brazil
6769,MT,32670000,2015-05-01 00:00:00,brazil
6770,MA,78830,2015-04-01 00:00:00,brazil
6771,SC,20362720,2015-06-01 00:00:00,brazil
6772,PI,900000,2015-05-01 00:00:00,brazil
6773,BA,30655769,2015-08-01 00:00:00,brazil
6774,MS,34673660,2015-08-01 00:00:00,brazil
6775,MT,21899205,2015-04-01 00:00:00,brazil
6776,MS,93618257,2015-11-01 00:00:00,brazil
6777,PR,259717391,2015-03-01 00:00:00,brazil
6778,BA,244169515,2015-10-01 00:00:00,brazil
6779,GO,6801865,2015-12-01 00:00:00,brazil
6780,SC,55724120,2015-06-01 00:00:00,brazil
6781,TO,3632799,2015-07-01 00:00:00,brazil
6782,MG,32966844,2015-05-01 00:00:00,brazil
6783,BA,13847740,2015-11-01 00:00:00,brazil
6784,PA,11818170,2015-05-01 00:00:00,brazil
6785,TO,12808013,2015-10-01 00:00:00,brazil
6786,SP,1461980,2015-07-01 00:00:00,brazil
6787,TO,12500000,2015-05-01 00:00:00,brazil
6788,MT,4331664,2015-05-01 00:00:00,brazil
6789,MG,28010780,2015-06-01 00:00:00,brazil
6790,DF,10000000,2015-06-01 00:00:00,brazil
6791,MT,41960202,2015-08-01 00:00:00,brazil
6792,PA,113257,2015-05-01 00:00:00,brazil
6793,PR,1000000,2015-06-01 00:00:00,brazil
6794,SP,619570,2015-11-01 00:00:00,brazil
6795,SP,861481,2015-10-01 00:00:00,brazil
6796,TO,3000000,2015-06-01 00:00:00,brazil
6797,MT,24748565,2015-07-01 00:00:00,brazil
6798,MT,9862993,2015-07-01 00:00:00,brazil
6799,TO,5636733,2015-07-01 00:00:00,brazil
6800,MS,5993257,2015-04-01 00:00:00,brazil
6801,MT,29893776,2015-05-01 00:00:00,brazil
6802,TO,3714340,2015-05-01 00:00:00,brazil
6803,SC,758049,2015-04-01 00:00:00,brazil
6804,SP,49678244,2015-05-01 00:00:00,brazil
6805,SP,159000,2015-09-01 00:00:00,brazil
6806,MT,49752215,2015-11-01 00:00:00,brazil
6807,MT,11155460,2015-10-01 00:00:00,brazil
6808,MG,240000,2015-02-01 00:00:00,brazil
6809,BA,225963788,2015-04-01 00:00:00,brazil
6810,GO,21656663,2015-03-01 00:00:00,brazil
6811,PR,6272650,2015-06-01 00:00:00,brazil
6812,MG,155989,2015-10-01 00:00:00,brazil
6813,PR,17614750,2015-05-01 00:00:00,brazil
6814,MT,5744140,2015-02-01 00:00:00,brazil
6815,MS,5000000,2015-06-01 00:00:00,brazil
6816,MT,29520,2015-05-01 00:00:00,brazil
6817,TO,6665655,2015-05-01 00:00:00,brazil
6818,RO,500000,2015-02-01 00:00:00,brazil
6819,PR,21215401,2015-06-01 00:00:00,brazil
6820,PI,3432003,2015-10-01 00:00:00,brazil
6821,GO,3705000,2015-09-01 00:00:00,brazil
6822,PA,6330585,2015-05-01 00:00:00,brazil
6823,GO,977800,2015-07-01 00:00:00,brazil
6824,TO,42723018,2015-04-01 00:00:00,brazil
6825,MT,165580173,2015-03-01 00:00:00,brazil
6826,SP,1065580,2015-08-01 00:00:00,brazil
6827,MT,1373834514,2015-06-01 00:00:00,brazil
6828,SP,4382,2015-11-01 00:00:00,brazil
6829,DF,2990460,2015-04-01 00:00:00,brazil
6830,SP,3000000,2015-06-01 00:00:00,brazil
6831,MS,874320,2015-05-01 00:00:00,brazil
6832,DF,1986640,2015-09-01 00:00:00,brazil
6833,MT,38808660,2015-02-01 00:00:00,brazil
6834,MA,1900000,2015-07-01 00:00:00,brazil
6835,DF,60000,2015-02-01 00:00:00,brazil
6836,MT,40750000,2015-05-01 00:00:00,brazil
6837,SP,484500,2015-04-01 00:00:00,brazil
6838,GO,31100870,2015-07-01 00:00:00,brazil
6839,MG,1954750,2015-07-01 00:00:00,brazil
6840,MT,74849445,2015-07-01 00:00:00,brazil
6841,PR,246236790,2015-07-01 00:00:00,brazil
6842,MS,142340313,2015-04-01 00:00:00,brazil
6843,MT,61698476,2015-10-01 00:00:00,brazil
6844,TO,106542260,2015-07-01 00:00:00,brazil
6845,MT,74688449,2015-05-01 00:00:00,brazil
6846,MT,75355760,2015-06-01 00:00:00,brazil
6847,MT,7400000,2015-06-01 00:00:00,brazil
6848,MT,31601100,2015-02-01 00:00:00,brazil
6849,PA,3706887,2015-03-01 00:00:00,brazil
6850,SP,509004,2015-09-01 00:00:00,brazil
6851,RO,13038950,2015-05-01 00:00:00,brazil
6852,GO,37000,2015-05-01 00:00:00,brazil
6853,PA,1575332,2015-04-01 00:00:00,brazil
6854,MT,7525479,2015-11-01 00:00:00,brazil
6855,GO,2471590,2015-08-01 00:00:00,brazil
6856,PA,43000000,2015-06-01 00:00:00,brazil
6857,DF,2060385,2015-06-01 00:00:00,brazil
6858,BA,9291009,2015-11-01 00:00:00,brazil
6859,GO,74956428,2015-04-01 00:00:00,brazil
6860,SP,688740,2015-07-01 00:00:00,brazil
6861,PR,45801356,2015-04-01 00:00:00,brazil
6862,GO,18909431,2015-07-01 00:00:00,brazil
6863,RO,10100000,2015-06-01 00:00:00,brazil
6864,MT,710837,2015-09-01 00:00:00,brazil
6865,MG,1102177,2015-10-01 00:00:00,brazil
6866,GO,17296410,2015-05-01 00:00:00,brazil
6867,RS,66100000,2015-04-01 00:00:00,brazil
6868,TO,36214597,2015-05-01 00:00:00,brazil
6869,RS,7337343,2015-12-01 00:00:00,brazil
6870,MT,27000000,2015-08-01 00:00:00,brazil
6871,SC,177060,2015-08-01 00:00:00,brazil
6872,PI,151833740,2015-07-01 00:00:00,brazil
6873,PI,1000000,2015-05-01 00:00:00,brazil
6874,MG,3797064,2015-10-01 00:00:00,brazil
6875,PR,288000,2015-05-01 00:00:00,brazil
6876,MT,3246828,2015-03-01 00:00:00,brazil
6877,MS,229510778,2015-05-01 00:00:00,brazil
6878,MA,6890000,2015-06-01 00:00:00,brazil
6879,TO,286123,2015-08-01 00:00:00,brazil
6880,MS,942870,2015-03-01 00:00:00,brazil
6881,MT,4386280,2015-05-01 00:00:00,brazil
6882,SP,2505443,2015-06-01 00:00:00,brazil
6883,MT,3500000,2015-06-01 00:00:00,brazil
6884,MG,36947,2015-11-01 00:00:00,brazil
6885,BA,204309693,2015-08-01 00:00:00,brazil
6886,GO,76720126,2015-08-01 00:00:00,brazil
6887,TO,7736382,2015-08-01 00:00:00,brazil
6888,MT,1078546061,2015-03-01 00:00:00,brazil
6889,MT,31499035,2015-03-01 00:00:00,brazil
6890,SP,73933,2015-04-01 00:00:00,brazil
6891,MT,2289062,2015-10-01 00:00:00,brazil
6892,MT,123223993,2015-04-01 00:00:00,brazil
6893,MA,68663201,2015-04-01 00:00:00,brazil
6894,TO,500000,2015-09-01 00:00:00,brazil
6895,RR,798559,2015-06-01 00:00:00,brazil
6896,GO,10000000,2015-04-01 00:00:00,brazil
6897,MT,63301095,2015-04-01 00:00:00,brazil
6898,SP,350529797,2015-07-01 00:00:00,brazil
6899,RS,1902765,2015-07-01 00:00:00,brazil
6900,PA,19503658,2015-07-01 00:00:00,brazil
6901,TO,101491114,2015-05-01 00:00:00,brazil
6902,PR,919380,2015-03-01 00:00:00,brazil
6903,BA,908339,2015-09-01 00:00:00,brazil
6904,PI,1197330,2015-06-01 00:00:00,brazil
6905,MT,134700402,2015-08-01 00:00:00,brazil
6906,SP,55000,2015-07-01 00:00:00,brazil
6907,GO,16222453,2015-08-01 00:00:00,brazil
6908,PR,300000,2015-05-01 00:00:00,brazil
6909,TO,642867,2015-09-01 00:00:00,brazil
6910,DF,110311,2015-02-01 00:00:00,brazil
6911,PR,857090085,2015-04-01 00:00:00,brazil
6912,BA,62232184,2015-11-01 00:00:00,brazil
6913,RO,33320000,2015-07-01 00:00:00,brazil
6914,MT,52000000,2015-03-01 00:00:00,brazil
6915,MT,30404330,2015-06-01 00:00:00,brazil
6916,MT,14550000,2015-09-01 00:00:00,brazil
6917,SP,688820,2015-03-01 00:00:00,brazil
6918,PI,6548704,2015-06-01 00:00:00,brazil
6919,MT,4670005,2015-05-01 00:00:00,brazil
6920,SP,30,2015-06-01 00:00:00,brazil
6921,MG,137659754,2015-03-01 00:00:00,brazil
6922,MS,87224437,2015-03-01 00:00:00,brazil
6923,RO,1632000,2015-07-01 00:00:00,brazil
6924,MT,59847493,2015-06-01 00:00:00,brazil
6925,MA,36410000,2015-06-01 00:00:00,brazil
6926,TO,30454473,2015-06-01 00:00:00,brazil
6927,PI,738720,2015-08-01 00:00:00,brazil
6928,PA,1370,2015-04-01 00:00:00,brazil
6929,PA,17162048,2015-06-01 00:00:00,brazil
6930,MS,11607240,2015-02-01 00:00:00,brazil
6931,TO,35182545,2015-04-01 00:00:00,brazil
6932,ND,18268652,2015-04-01 00:00:00,brazil
6933,RS,21780000,2015-05-01 00:00:00,brazil
6934,MG,2478453,2015-06-01 00:00:00,brazil
6935,MG,273830,2015-12-01 00:00:00,brazil
6936,GO,14863584,2015-10-01 00:00:00,brazil
6937,DF,6356906,2015-08-01 00:00:00,brazil
6938,RO,12843124,2015-07-01 00:00:00,brazil
6939,PR,3300000,2015-04-01 00:00:00,brazil
6940,MS,4600000,2015-03-01 00:00:00,brazil
6941,PR,19689219,2015-10-01 00:00:00,brazil
6942,MT,66364539,2015-06-01 00:00:00,brazil
6943,MA,205307647,2015-06-01 00:00:00,brazil
6944,SP,2900000,2015-11-01 00:00:00,brazil
6945,SP,1383040,2015-07-01 00:00:00,brazil
6946,MT,28744000,2015-03-01 00:00:00,brazil
6947,RS,221154,2015-06-01 00:00:00,brazil
6948,SP,157000,2015-11-01 00:00:00,brazil
6949,GO,7006286,2015-06-01 00:00:00,brazil
6950,MS,100000,2015-08-01 00:00:00,brazil
6951,TO,1500000,2015-05-01 00:00:00,brazil
6952,MA,58333235,2015-06-01 00:00:00,brazil
6953,SP,159370863,2015-08-01 00:00:00,brazil
6954,MS,2932,2015-09-01 00:00:00,brazil
6955,DF,4076050,2015-08-01 00:00:00,brazil
6956,SP,1501530,2015-06-01 00:00:00,brazil
6957,PR,2040,2015-02-01 00:00:00,brazil
6958,SC,21000000,2015-03-01 00:00:00,brazil
6959,PA,3676000,2015-07-01 00:00:00,brazil
6960,SP,11000000,2015-03-01 00:00:00,brazil
6961,MS,16905406,2015-10-01 00:00:00,brazil
6962,PI,7700000,2015-09-01 00:00:00,brazil
6963,RS,1464935344,2015-04-01 00:00:00,brazil
6964,RR,9715765,2015-10-01 00:00:00,brazil
6965,MT,14350285,2015-04-01 00:00:00,brazil
6966,SC,29528170,2015-02-01 00:00:00,brazil
6967,TO,17178386,2015-07-01 00:00:00,brazil
6968,MG,230000,2015-09-01 00:00:00,brazil
6969,MT,9782307,2015-06-01 00:00:00,brazil
6970,BA,11932120,2015-10-01 00:00:00,brazil
6971,SP,4500000,2015-09-01 00:00:00,brazil
6972,SP,1080000,2015-05-01 00:00:00,brazil
6973,SP,8300000,2015-08-01 00:00:00,brazil
6974,SP,5100650,2015-04-01 00:00:00,brazil
6975,PA,1780000,2015-03-01 00:00:00,brazil
6976,RR,94200,2015-08-01 00:00:00,brazil
6977,MT,45355830,2015-04-01 00:00:00,brazil
6978,BA,50533898,2015-03-01 00:00:00,brazil
6979,MG,44950,2015-08-01 00:00:00,brazil
6980,MA,3110504,2015-04-01 00:00:00,brazil
6981,SC,78967407,2015-06-01 00:00:00,brazil
6982,MT,5606728,2015-05-01 00:00:00,brazil
6983,PI,6308000,2015-07-01 00:00:00,brazil
6984,PA,10635738,2015-09-01 00:00:00,brazil
6985,GO,2608084,2015-05-01 00:00:00,brazil
6986,MT,6900000,2015-09-01 00:00:00,brazil
6987,MT,192876270,2015-08-01 00:00:00,brazil
6988,SC,1007000,2015-03-01 00:00:00,brazil
6989,GO,809000,2015-03-01 00:00:00,brazil
6990,MT,30360940,2015-02-01 00:00:00,brazil
6991,RS,28526475,2015-08-01 00:00:00,brazil
6992,MA,1000000,2015-05-01 00:00:00,brazil
6993,PI,1308052,2015-11-01 00:00:00,brazil
6994,MA,13146393,2015-03-01 00:00:00,brazil
6995,TO,29242522,2015-03-01 00:00:00,brazil
6996,PR,6036587,2015-06-01 00:00:00,brazil
6997,BA,181707783,2015-06-01 00:00:00,brazil
6998,MT,28500000,2015-06-01 00:00:00,brazil
6999,MT,11732068,2015-06-01 00:00:00,brazil
7000,TO,950000,2015-06-01 00:00:00,brazil
7001,PI,10174100,2015-06-01 00:00:00,brazil
7002,BA,62335813,2015-10-01 00:00:00,brazil
7003,GO,8132634,2015-06-01 00:00:00,brazil
7004,SP,5786440,2015-03-01 00:00:00,brazil
7005,GO,3000000,2015-04-01 00:00:00,brazil
7006,TO,4010580,2015-06-01 00:00:00,brazil
7007,PI,1790000,2015-03-01 00:00:00,brazil
7008,MT,47400000,2015-07-01 00:00:00,brazil
7009,MG,208357,2015-04-01 00:00:00,brazil
7010,PR,523678,2015-04-01 00:00:00,brazil
7011,PR,195495808,2015-05-01 00:00:00,brazil
7012,PA,31878020,2015-07-01 00:00:00,brazil
7013,TO,3540000,2015-04-01 00:00:00,brazil
7014,DF,1297974,2015-07-01 00:00:00,brazil
7015,TO,6020000,2015-05-01 00:00:00,brazil
7016,SP,200000,2015-09-01 00:00:00,brazil
7017,RS,32020,2015-07-01 00:00:00,brazil
7018,PA,44000000,2015-07-01 00:00:00,brazil
7019,MS,101214939,2015-12-01 00:00:00,brazil
7020,MT,29323948,2015-07-01 00:00:00,brazil
7021,PR,11993,2015-03-01 00:00:00,brazil
7022,DF,10000000,2015-05-01 00:00:00,brazil
7023,TO,900000,2015-08-01 00:00:00,brazil
7024,SP,307640,2015-05-01 00:00:00,brazil
7025,MT,28500,2015-03-01 00:00:00,brazil
7026,PR,483120,2015-08-01 00:00:00,brazil
7027,MG,1500000,2015-03-01 00:00:00,brazil
