,date,real,usd,region
2783,2008-10-08 00:00:00,"46,53","20,41",brazil
2784,2008-10-09 00:00:00,"46,61","21,3",brazil
2785,2008-10-10 00:00:00,"45,98","19,87",brazil
2786,2008-10-13 00:00:00,"44,92","20,99",brazil
2787,2008-10-14 00:00:00,"43,62","20,75",brazil
2788,2008-10-15 00:00:00,"42,8","19,77",brazil
2789,2008-10-16 00:00:00,"42,35","19,56",brazil
2790,2008-10-17 00:00:00,"42,62","20,15",brazil
2791,2008-10-20 00:00:00,"43,01","20,32",brazil
2792,2008-10-21 00:00:00,"43,59","19,49",brazil
2793,2008-10-22 00:00:00,"45,23",19,brazil
2794,2008-10-23 00:00:00,"45,87","19,86",brazil
2795,2008-10-24 00:00:00,"45,5","19,55",brazil
2796,2008-10-27 00:00:00,"44,93","20,02",brazil
2797,2008-10-28 00:00:00,"44,56","20,38",brazil
2798,2008-10-29 00:00:00,"44,63","20,86",brazil
2799,2008-10-30 00:00:00,"44,32","21,07",brazil
2800,2008-10-31 00:00:00,"44,28","20,54",brazil
2801,2008-11-03 00:00:00,"45,13","20,81",brazil
2802,2008-11-04 00:00:00,"45,14","21,38",brazil
2803,2008-11-05 00:00:00,"44,27","20,9",brazil
2804,2008-11-06 00:00:00,"43,48","19,75",brazil
2805,2008-11-07 00:00:00,"44,14","20,43",brazil
2806,2008-11-10 00:00:00,"44,44","20,28",brazil
2807,2008-11-11 00:00:00,"44,92","20,22",brazil
2808,2008-11-12 00:00:00,"45,28","19,75",brazil
2809,2008-11-13 00:00:00,"45,61","19,17",brazil
2810,2008-11-14 00:00:00,"45,35","19,98",brazil
2811,2008-11-17 00:00:00,"45,46","19,96",brazil
2812,2008-11-18 00:00:00,"45,73","19,67",brazil
2813,2008-11-19 00:00:00,"46,68","19,57",brazil
2814,2008-11-20 00:00:00,"45,81","19,09",brazil
2815,2008-11-21 00:00:00,"46,09","18,71",brazil
2816,2008-11-24 00:00:00,"45,78","19,66",brazil
2817,2008-11-25 00:00:00,"45,03","19,37",brazil
2818,2008-11-26 00:00:00,"45,09","19,89",brazil
2819,2008-11-27 00:00:00,"44,59","19,55",brazil
2820,2008-11-28 00:00:00,"44,51","19,25",brazil
2821,2008-12-01 00:00:00,"44,48","19,19",brazil
2822,2008-12-02 00:00:00,"44,38","18,56",brazil
2823,2008-12-03 00:00:00,"44,19","17,86",brazil
2824,2008-12-04 00:00:00,"44,22","17,47",brazil
2825,2008-12-05 00:00:00,"44,2","17,79",brazil
2826,2008-12-08 00:00:00,44,"17,6",brazil
2827,2008-12-09 00:00:00,"44,11","17,84",brazil
2828,2008-12-10 00:00:00,"44,29","18,23",brazil
2829,2008-12-11 00:00:00,"44,11","18,81",brazil
2830,2008-12-12 00:00:00,"43,68","18,47",brazil
2831,2008-12-15 00:00:00,"44,32","18,63",brazil
2832,2008-12-16 00:00:00,"44,29","18,69",brazil
2833,2008-12-17 00:00:00,"44,36","18,89",brazil
2834,2008-12-18 00:00:00,"44,48","18,85",brazil
2835,2008-12-19 00:00:00,"44,63","18,87",brazil
2836,2008-12-22 00:00:00,"44,7","18,7",brazil
2837,2008-12-23 00:00:00,"45,36",19,brazil
2838,2008-12-26 00:00:00,"45,43","19,17",brazil
2839,2008-12-29 00:00:00,"46,28","19,16",brazil
2840,2008-12-30 00:00:00,"46,73",20,brazil
2841,2009-01-02 00:00:00,"46,95","20,12",brazil
2842,2009-01-05 00:00:00,"47,09","20,88",brazil
2843,2009-01-06 00:00:00,"47,88","21,96",brazil
2844,2009-01-07 00:00:00,"47,96","21,29",brazil
2845,2009-01-08 00:00:00,"48,19","20,97",brazil
2846,2009-01-09 00:00:00,"48,96","21,56",brazil
2847,2009-01-12 00:00:00,"48,8","21,28",brazil
2848,2009-01-13 00:00:00,"48,53","20,85",brazil
2849,2009-01-14 00:00:00,"49,18","20,97",brazil
2850,2009-01-15 00:00:00,"49,59","20,82",brazil
2851,2009-01-16 00:00:00,"50,11","21,45",brazil
2852,2009-01-19 00:00:00,"50,48","21,65",brazil
2853,2009-01-20 00:00:00,"50,51","21,31",brazil
2854,2009-01-21 00:00:00,"50,31","21,39",brazil
2855,2009-01-22 00:00:00,"50,36","21,61",brazil
2856,2009-01-23 00:00:00,"50,99","21,79",brazil
2857,2009-01-26 00:00:00,"51,01","22,08",brazil
2858,2009-01-27 00:00:00,"50,13","21,53",brazil
2859,2009-01-28 00:00:00,"48,64","21,38",brazil
2860,2009-01-29 00:00:00,"48,97","21,34",brazil
2861,2009-01-30 00:00:00,"48,85","21,1",brazil
2862,2009-02-02 00:00:00,"49,04","21,09",brazil
2863,2009-02-03 00:00:00,"48,21","20,78",brazil
2864,2009-02-04 00:00:00,"48,14","20,85",brazil
2865,2009-02-05 00:00:00,"48,19","21,06",brazil
2866,2009-02-06 00:00:00,"48,65","21,64",brazil
2867,2009-02-09 00:00:00,"49,27","22,02",brazil
2868,2009-02-10 00:00:00,"49,27","21,57",brazil
2869,2009-02-11 00:00:00,"49,35","21,55",brazil
2870,2009-02-12 00:00:00,"49,19","21,5",brazil
2871,2009-02-13 00:00:00,"48,83","21,57",brazil
2872,2009-02-16 00:00:00,"48,62","21,33",brazil
2873,2009-02-17 00:00:00,"47,04","20,22",brazil
2874,2009-02-18 00:00:00,"46,8","19,92",brazil
2875,2009-02-19 00:00:00,"46,16","19,64",brazil
2876,2009-02-20 00:00:00,"45,12","18,89",brazil
2877,2009-02-25 00:00:00,"44,91","18,91",brazil
2878,2009-02-26 00:00:00,"44,65","19,05",brazil
2879,2009-02-27 00:00:00,"44,7","18,85",brazil
2880,2009-03-02 00:00:00,"44,74","18,31",brazil
2881,2009-03-03 00:00:00,"45,1","18,7",brazil
2882,2009-03-04 00:00:00,"45,25","19,08",brazil
2883,2009-03-05 00:00:00,"44,8","18,82",brazil
2884,2009-03-06 00:00:00,"44,84","18,88",brazil
2885,2009-03-09 00:00:00,"44,97","18,93",brazil
2886,2009-03-10 00:00:00,"45,02","19,17",brazil
2887,2009-03-11 00:00:00,"44,9","19,11",brazil
2888,2009-03-12 00:00:00,"44,55","19,35",brazil
2889,2009-03-13 00:00:00,"44,65","19,43",brazil
2890,2009-03-16 00:00:00,"44,81","19,68",brazil
2891,2009-03-17 00:00:00,"45,02","19,7",brazil
2892,2009-03-18 00:00:00,"45,27","20,12",brazil
2893,2009-03-19 00:00:00,"45,31","20,16",brazil
2894,2009-03-20 00:00:00,"45,69","20,18",brazil
2895,2009-03-23 00:00:00,"46,66","20,78",brazil
2896,2009-03-24 00:00:00,"46,89","20,91",brazil
2897,2009-03-25 00:00:00,"46,51","20,69",brazil
2898,2009-03-26 00:00:00,"46,04","20,55",brazil
2899,2009-03-27 00:00:00,"45,66","19,92",brazil
2900,2009-03-30 00:00:00,"45,1","19,35",brazil
2901,2009-03-31 00:00:00,"45,95","19,82",brazil
2902,2009-04-01 00:00:00,"46,68","20,46",brazil
2903,2009-04-02 00:00:00,"46,87","20,97",brazil
2904,2009-04-03 00:00:00,"46,8","21,21",brazil
2905,2009-04-06 00:00:00,"46,67","21,04",brazil
2906,2009-04-07 00:00:00,"46,95","21,17",brazil
2907,2009-04-08 00:00:00,"47,13","21,38",brazil
2908,2009-04-09 00:00:00,"47,31","21,78",brazil
2909,2009-04-13 00:00:00,"47,19","21,75",brazil
2910,2009-04-14 00:00:00,"47,74","21,75",brazil
2911,2009-04-15 00:00:00,"48,37","22,01",brazil
2912,2009-04-16 00:00:00,"48,66","22,36",brazil
2913,2009-04-17 00:00:00,"49,34","22,52",brazil
2914,2009-04-20 00:00:00,"49,21","21,93",brazil
2915,2009-04-22 00:00:00,"49,34","22,41",brazil
2916,2009-04-23 00:00:00,"49,4","22,26",brazil
2917,2009-04-24 00:00:00,"49,17","22,44",brazil
2918,2009-04-27 00:00:00,"48,02","21,63",brazil
2919,2009-04-28 00:00:00,"47,74","21,73",brazil
2920,2009-04-29 00:00:00,"47,58","21,88",brazil
2921,2009-04-30 00:00:00,"48,82","22,31",brazil
2922,2009-05-04 00:00:00,"50,57","23,79",brazil
2923,2009-05-05 00:00:00,"50,7","23,6",brazil
2924,2009-05-06 00:00:00,"50,65","23,98",brazil
2925,2009-05-07 00:00:00,"50,2","23,79",brazil
2926,2009-05-08 00:00:00,"49,65","24,01",brazil
2927,2009-05-11 00:00:00,"49,19","23,89",brazil
2928,2009-05-12 00:00:00,"49,39","23,86",brazil
2929,2009-05-13 00:00:00,"50,3","23,88",brazil
2930,2009-05-14 00:00:00,"50,81","24,4",brazil
2931,2009-05-15 00:00:00,"50,87","24,11",brazil
2932,2009-05-18 00:00:00,"50,72","24,43",brazil
2933,2009-05-19 00:00:00,"50,85","24,99",brazil
2934,2009-05-20 00:00:00,"50,66","24,98",brazil
2935,2009-05-21 00:00:00,"50,56","24,84",brazil
2936,2009-05-22 00:00:00,"50,75","25,04",brazil
2937,2009-05-25 00:00:00,"50,63",25,brazil
2938,2009-05-26 00:00:00,"50,37","24,96",brazil
2939,2009-05-27 00:00:00,"50,41","25,02",brazil
2940,2009-05-28 00:00:00,"50,51","25,14",brazil
2941,2009-05-29 00:00:00,"49,91","25,33",brazil
2942,2009-06-01 00:00:00,"50,06","25,63",brazil
2943,2009-06-02 00:00:00,"49,55","25,76",brazil
2944,2009-06-03 00:00:00,"49,4","25,16",brazil
2945,2009-06-04 00:00:00,"49,83","25,66",brazil
2946,2009-06-05 00:00:00,"50,57","25,84",brazil
2947,2009-06-08 00:00:00,"50,68","25,78",brazil
2948,2009-06-09 00:00:00,"50,81","26,25",brazil
2949,2009-06-10 00:00:00,"50,73",26,brazil
2950,2009-06-12 00:00:00,"50,07","26,01",brazil
2951,2009-06-15 00:00:00,"49,29","25,24",brazil
2952,2009-06-16 00:00:00,"49,13","24,98",brazil
2953,2009-06-17 00:00:00,"49,61","25,28",brazil
2954,2009-06-18 00:00:00,"49,96","25,3",brazil
2955,2009-06-19 00:00:00,"49,69","25,19",brazil
2956,2009-06-22 00:00:00,49,"24,21",brazil
2957,2009-06-23 00:00:00,"49,71","25,08",brazil
2958,2009-06-24 00:00:00,"49,79","25,09",brazil
2959,2009-06-25 00:00:00,"49,94","25,66",brazil
2960,2009-06-26 00:00:00,"50,06","25,82",brazil
2961,2009-06-29 00:00:00,"49,98","25,45",brazil
2962,2009-06-30 00:00:00,"49,93","25,42",brazil
2963,2009-07-01 00:00:00,"50,59","26,23",brazil
2964,2009-07-02 00:00:00,"50,95","26,1",brazil
2965,2009-07-03 00:00:00,"50,79","26,02",brazil
2966,2009-07-06 00:00:00,"50,51","25,77",brazil
2967,2009-07-07 00:00:00,"49,48","24,83",brazil
2968,2009-07-08 00:00:00,"48,36","24,06",brazil
2969,2009-07-09 00:00:00,"47,94","24,07",brazil
2970,2009-07-10 00:00:00,"48,29","24,14",brazil
2971,2009-07-13 00:00:00,"47,94","24,21",brazil
2972,2009-07-14 00:00:00,"47,84","24,3",brazil
2973,2009-07-15 00:00:00,"47,77","24,69",brazil
2974,2009-07-16 00:00:00,"46,59","24,14",brazil
2975,2009-07-17 00:00:00,46,"23,86",brazil
2976,2009-07-20 00:00:00,"45,77","24,05",brazil
2977,2009-07-21 00:00:00,"45,81","24,02",brazil
2978,2009-07-22 00:00:00,"45,38","23,84",brazil
2979,2009-07-23 00:00:00,"45,66","24,17",brazil
2980,2009-07-24 00:00:00,"46,11","24,3",brazil
2981,2009-07-27 00:00:00,"46,21","24,64",brazil
2982,2009-07-28 00:00:00,"46,88","24,91",brazil
2983,2009-07-29 00:00:00,"47,48","24,94",brazil
2984,2009-07-30 00:00:00,"48,86","26,07",brazil
2985,2009-07-31 00:00:00,"48,79","26,16",brazil
2986,2009-08-03 00:00:00,"49,48","26,97",brazil
2987,2009-08-04 00:00:00,"49,04","26,9",brazil
2988,2009-08-05 00:00:00,"48,79","26,94",brazil
2989,2009-08-06 00:00:00,"48,65","26,48",brazil
2990,2009-08-07 00:00:00,"48,88","26,8",brazil
2991,2009-08-10 00:00:00,"48,59","26,28",brazil
2992,2009-08-11 00:00:00,"49,06","26,62",brazil
2993,2009-08-12 00:00:00,"48,88","26,65",brazil
2994,2009-08-13 00:00:00,"49,05","26,77",brazil
2995,2009-08-14 00:00:00,"48,25","26,04",brazil
2996,2009-08-17 00:00:00,"46,93","25,13",brazil
2997,2009-08-18 00:00:00,"46,29","25,09",brazil
2998,2009-08-19 00:00:00,"46,46","25,18",brazil
2999,2009-08-20 00:00:00,"46,87","25,43",brazil
3000,2009-08-21 00:00:00,"47,16","25,76",brazil
3001,2009-08-24 00:00:00,"48,01","26,02",brazil
3002,2009-08-25 00:00:00,"48,2","25,95",brazil
3003,2009-08-26 00:00:00,"48,28","25,94",brazil
3004,2009-08-27 00:00:00,"48,35","25,93",brazil
3005,2009-08-28 00:00:00,"48,69","25,87",brazil
3006,2009-08-31 00:00:00,"48,22","25,53",brazil
3007,2009-09-01 00:00:00,"47,92","25,16",brazil
3008,2009-09-02 00:00:00,"47,39","25,14",brazil
3009,2009-09-03 00:00:00,"47,3","25,35",brazil
3010,2009-09-04 00:00:00,"47,07","25,58",brazil
3011,2009-09-08 00:00:00,"47,19","25,83",brazil
3012,2009-09-09 00:00:00,"46,97","25,58",brazil
3013,2009-09-10 00:00:00,"46,54","25,56",brazil
3014,2009-09-11 00:00:00,"46,09","25,23",brazil
3015,2009-09-14 00:00:00,"45,77","25,25",brazil
3016,2009-09-15 00:00:00,"46,04","25,49",brazil
3017,2009-09-16 00:00:00,"46,31","25,73",brazil
3018,2009-09-17 00:00:00,"45,82","25,36",brazil
3019,2009-09-18 00:00:00,"46,21","25,54",brazil
3020,2009-09-21 00:00:00,"45,58","25,1",brazil
3021,2009-09-22 00:00:00,"45,53","25,32",brazil
3022,2009-09-23 00:00:00,"45,19","25,29",brazil
3023,2009-09-24 00:00:00,"45,16","25,03",brazil
3024,2009-09-25 00:00:00,45,"25,03",brazil
3025,2009-09-28 00:00:00,"45,05","25,14",brazil
3026,2009-09-29 00:00:00,"44,62","24,89",brazil
3027,2009-09-30 00:00:00,"44,62","25,18",brazil
3028,2009-10-01 00:00:00,"44,6","24,95",brazil
3029,2009-10-02 00:00:00,"44,3","24,92",brazil
3030,2009-10-05 00:00:00,"44,17","25,08",brazil
3031,2009-10-06 00:00:00,"44,2","25,23",brazil
3032,2009-10-07 00:00:00,"44,36","25,26",brazil
3033,2009-10-08 00:00:00,"44,37","25,52",brazil
3034,2009-10-09 00:00:00,"44,57","25,66",brazil
3035,2009-10-13 00:00:00,"44,78","25,93",brazil
3036,2009-10-14 00:00:00,"45,01","26,43",brazil
3037,2009-10-15 00:00:00,"44,95","26,46",brazil
3038,2009-10-16 00:00:00,"44,79","26,19",brazil
3039,2009-10-19 00:00:00,"44,86","26,22",brazil
3040,2009-10-20 00:00:00,"44,78","25,68",brazil
3041,2009-10-21 00:00:00,"45,06","26,12",brazil
3042,2009-10-22 00:00:00,"44,99","26,08",brazil
3043,2009-10-23 00:00:00,"45,11","26,33",brazil
3044,2009-10-26 00:00:00,"44,76","25,72",brazil
3045,2009-10-27 00:00:00,"44,61","25,65",brazil
3046,2009-10-28 00:00:00,"44,55","25,39",brazil
3047,2009-10-29 00:00:00,"44,74","25,84",brazil
3048,2009-10-30 00:00:00,"44,52","25,35",brazil
3049,2009-11-03 00:00:00,"44,38","25,43",brazil
3050,2009-11-04 00:00:00,"44,72","25,88",brazil
3051,2009-11-05 00:00:00,"44,84","26,04",brazil
3052,2009-11-06 00:00:00,"44,62","25,95",brazil
3053,2009-11-09 00:00:00,"44,69","26,28",brazil
3054,2009-11-10 00:00:00,"44,64",26,brazil
3055,2009-11-11 00:00:00,"44,33","25,74",brazil
3056,2009-11-12 00:00:00,"44,16","25,41",brazil
3057,2009-11-13 00:00:00,"44,45","25,81",brazil
3058,2009-11-16 00:00:00,"44,47","26,01",brazil
3059,2009-11-17 00:00:00,"44,16","25,72",brazil
3060,2009-11-18 00:00:00,"43,87","25,55",brazil
3061,2009-11-19 00:00:00,"43,9","25,31",brazil
3062,2009-11-20 00:00:00,"43,5","25,09",brazil
3063,2009-11-23 00:00:00,"43,78","25,33",brazil
3064,2009-11-24 00:00:00,"43,5","25,07",brazil
3065,2009-11-25 00:00:00,"43,5","25,21",brazil
3066,2009-11-26 00:00:00,"43,38","24,79",brazil
3067,2009-11-27 00:00:00,"43,41","24,91",brazil
3068,2009-11-30 00:00:00,"42,9","24,46",brazil
3069,2009-12-01 00:00:00,"43,23","25,11",brazil
3070,2009-12-02 00:00:00,"43,1","25,03",brazil
3071,2009-12-03 00:00:00,"42,77","25,03",brazil
3072,2009-12-04 00:00:00,"43,12",25,brazil
3073,2009-12-07 00:00:00,"43,11","25,03",brazil
3074,2009-12-08 00:00:00,"42,92","24,41",brazil
3075,2009-12-09 00:00:00,"43,23","24,41",brazil
3076,2009-12-10 00:00:00,"42,99","24,34",brazil
3077,2009-12-11 00:00:00,"42,94","24,47",brazil
3078,2009-12-14 00:00:00,"43,03","24,7",brazil
3079,2009-12-15 00:00:00,"42,79","24,41",brazil
3080,2009-12-16 00:00:00,"42,92","24,52",brazil
3081,2009-12-17 00:00:00,"42,77","23,89",brazil
3082,2009-12-18 00:00:00,"42,82","24,01",brazil
3083,2009-12-21 00:00:00,"42,71","23,94",brazil
3084,2009-12-22 00:00:00,"42,49","23,85",brazil
3085,2009-12-23 00:00:00,"42,62","24,26",brazil
3086,2009-12-28 00:00:00,"42,74","24,55",brazil
3087,2009-12-29 00:00:00,"42,56","24,42",brazil
3088,2009-12-30 00:00:00,"42,51","24,39",brazil
3089,2010-01-04 00:00:00,"42,73","24,84",brazil
3090,2010-01-05 00:00:00,"42,57","24,59",brazil
3091,2010-01-06 00:00:00,"42,11","24,21",brazil
3092,2010-01-07 00:00:00,"42,19","24,18",brazil
3093,2010-01-08 00:00:00,"42,21","24,4",brazil
3094,2010-01-11 00:00:00,"41,5","23,91",brazil
3095,2010-01-12 00:00:00,"40,8","23,34",brazil
3096,2010-01-13 00:00:00,"40,09","22,78",brazil
3097,2010-01-14 00:00:00,"39,53","22,4",brazil
3098,2010-01-15 00:00:00,"39,76","22,44",brazil
3099,2010-01-18 00:00:00,"39,48","22,35",brazil
3100,2010-01-19 00:00:00,"39,09","22,06",brazil
3101,2010-01-20 00:00:00,"38,8","21,65",brazil
3102,2010-01-21 00:00:00,"38,47","21,37",brazil
3103,2010-01-22 00:00:00,"38,37","21,14",brazil
3104,2010-01-25 00:00:00,"38,46","21,12",brazil
3105,2010-01-26 00:00:00,"37,64","20,5",brazil
3106,2010-01-27 00:00:00,"37,94","20,41",brazil
3107,2010-01-28 00:00:00,"37,36","20,01",brazil
3108,2010-01-29 00:00:00,"36,9","19,57",brazil
3109,2010-02-01 00:00:00,"36,36","19,56",brazil
3110,2010-02-02 00:00:00,"36,1","19,73",brazil
3111,2010-02-03 00:00:00,"35,65","19,34",brazil
3112,2010-02-04 00:00:00,"35,45","18,82",brazil
3113,2010-02-05 00:00:00,"35,37","18,72",brazil
3114,2010-02-08 00:00:00,"35,73","19,07",brazil
3115,2010-02-09 00:00:00,"35,68","19,32",brazil
3116,2010-02-10 00:00:00,"35,52","19,21",brazil
3117,2010-02-11 00:00:00,"35,59","19,25",brazil
3118,2010-02-12 00:00:00,"35,72","19,18",brazil
3119,2010-02-17 00:00:00,"35,99","19,71",brazil
3120,2010-02-18 00:00:00,"35,8","19,65",brazil
3121,2010-02-19 00:00:00,"35,7","19,78",brazil
3122,2010-02-22 00:00:00,"35,55","19,65",brazil
3123,2010-02-23 00:00:00,"35,99","19,71",brazil
3124,2010-02-24 00:00:00,"35,92","19,67",brazil
3125,2010-02-25 00:00:00,"35,61","19,45",brazil
3126,2010-02-26 00:00:00,"35,44","19,62",brazil
3127,2010-03-01 00:00:00,"35,34","19,66",brazil
3128,2010-03-02 00:00:00,"35,09","19,69",brazil
3129,2010-03-03 00:00:00,"35,2","19,66",brazil
3130,2010-03-04 00:00:00,"34,77","19,4",brazil
3131,2010-03-05 00:00:00,"34,32","19,22",brazil
3132,2010-03-08 00:00:00,"34,17","19,11",brazil
3133,2010-03-09 00:00:00,"34,04","19,12",brazil
3134,2010-03-10 00:00:00,"33,98","19,19",brazil
3135,2010-03-11 00:00:00,"33,73","19,06",brazil
3136,2010-03-12 00:00:00,"33,45","18,99",brazil
3137,2010-03-15 00:00:00,"32,97","18,7",brazil
3138,2010-03-16 00:00:00,"33,11","18,77",brazil
3139,2010-03-17 00:00:00,"33,13","18,77",brazil
3140,2010-03-18 00:00:00,"33,5","18,76",brazil
3141,2010-03-19 00:00:00,"33,84","18,79",brazil
3142,2010-03-22 00:00:00,"34,13","18,96",brazil
3143,2010-03-23 00:00:00,"34,28","19,29",brazil
3144,2010-03-24 00:00:00,"34,04","18,91",brazil
3145,2010-03-25 00:00:00,"34,26","18,94",brazil
3146,2010-03-26 00:00:00,"34,23","18,75",brazil
3147,2010-03-29 00:00:00,"34,58","19,23",brazil
3148,2010-03-30 00:00:00,"34,55","19,25",brazil
3149,2010-03-31 00:00:00,"34,51","19,38",brazil
3150,2010-04-01 00:00:00,"33,79","19,1",brazil
3151,2010-04-05 00:00:00,"33,52","19,02",brazil
3152,2010-04-06 00:00:00,"33,23","18,94",brazil
3153,2010-04-07 00:00:00,"33,42","18,82",brazil
3154,2010-04-08 00:00:00,"33,85","19,04",brazil
3155,2010-04-09 00:00:00,"33,95","19,14",brazil
3156,2010-04-12 00:00:00,"34,16","19,44",brazil
3157,2010-04-13 00:00:00,"34,34","19,54",brazil
3158,2010-04-14 00:00:00,"34,2","19,57",brazil
3159,2010-04-15 00:00:00,"34,24","19,53",brazil
3160,2010-04-16 00:00:00,"34,62","19,67",brazil
3161,2010-04-19 00:00:00,"34,68","19,76",brazil
3162,2010-04-20 00:00:00,"34,84","19,88",brazil
3163,2010-04-22 00:00:00,"35,32","20,03",brazil
3164,2010-04-23 00:00:00,"35,71","20,28",brazil
3165,2010-04-26 00:00:00,"35,61","20,41",brazil
3166,2010-04-27 00:00:00,"35,37","20,04",brazil
3167,2010-04-28 00:00:00,"35,2","20,1",brazil
3168,2010-04-29 00:00:00,"34,95","20,18",brazil
3169,2010-04-30 00:00:00,"34,79","20,03",brazil
3170,2010-05-03 00:00:00,"35,04","20,25",brazil
3171,2010-05-04 00:00:00,"35,04","19,9",brazil
3172,2010-05-05 00:00:00,"35,74","19,89",brazil
3173,2010-05-06 00:00:00,"36,13","19,49",brazil
3174,2010-05-07 00:00:00,"36,08","19,51",brazil
3175,2010-05-10 00:00:00,"35,44","19,99",brazil
3176,2010-05-11 00:00:00,"34,97","19,59",brazil
3177,2010-05-12 00:00:00,"35,01","19,72",brazil
3178,2010-05-13 00:00:00,"35,02","19,7",brazil
3179,2010-05-14 00:00:00,"35,36","19,59",brazil
3180,2010-05-17 00:00:00,"35,32","19,51",brazil
3181,2010-05-18 00:00:00,"35,38","19,42",brazil
3182,2010-05-19 00:00:00,"35,74","19,46",brazil
3183,2010-05-20 00:00:00,"36,19","19,44",brazil
3184,2010-05-21 00:00:00,"36,12","19,41",brazil
3185,2010-05-24 00:00:00,"35,97","19,3",brazil
3186,2010-05-25 00:00:00,"36,11","19,33",brazil
3187,2010-05-26 00:00:00,"35,86","19,32",brazil
3188,2010-05-27 00:00:00,"35,73","19,57",brazil
3189,2010-05-28 00:00:00,"35,57","19,66",brazil
3190,2010-05-31 00:00:00,"35,63","19,58",brazil
3191,2010-06-01 00:00:00,"35,36","19,23",brazil
3192,2010-06-02 00:00:00,"35,57","19,48",brazil
3193,2010-06-04 00:00:00,"36,08","19,42",brazil
3194,2010-06-07 00:00:00,"36,3","19,32",brazil
3195,2010-06-08 00:00:00,"36,48","19,62",brazil
3196,2010-06-09 00:00:00,"36,5","19,76",brazil
3197,2010-06-10 00:00:00,"35,78","19,79",brazil
3198,2010-06-11 00:00:00,"35,39","19,49",brazil
3199,2010-06-14 00:00:00,"36,13","19,98",brazil
3200,2010-06-15 00:00:00,"36,19","20,19",brazil
3201,2010-06-16 00:00:00,"36,13","20,19",brazil
3202,2010-06-17 00:00:00,"36,09","20,16",brazil
3203,2010-06-18 00:00:00,"36,04","20,34",brazil
3204,2010-06-21 00:00:00,"36,1","20,35",brazil
3205,2010-06-22 00:00:00,"36,19","20,31",brazil
3206,2010-06-23 00:00:00,"36,41","20,33",brazil
3207,2010-06-24 00:00:00,"36,51","20,41",brazil
3208,2010-06-25 00:00:00,"36,37","20,44",brazil
3209,2010-06-28 00:00:00,"36,47","20,46",brazil
3210,2010-06-29 00:00:00,"36,6","20,22",brazil
3211,2010-06-30 00:00:00,"36,68","20,33",brazil
3212,2010-07-01 00:00:00,"36,81","20,51",brazil
3213,2010-07-02 00:00:00,"36,93","20,79",brazil
3214,2010-07-05 00:00:00,"36,9","20,76",brazil
3215,2010-07-06 00:00:00,"36,79","20,64",brazil
3216,2010-07-07 00:00:00,"36,92","20,9",brazil
3217,2010-07-08 00:00:00,"37,64","21,34",brazil
3218,2010-07-09 00:00:00,"37,73","21,44",brazil
3219,2010-07-12 00:00:00,"38,06","21,57",brazil
3220,2010-07-13 00:00:00,"38,27","21,83",brazil
3221,2010-07-14 00:00:00,"38,36","21,74",brazil
3222,2010-07-15 00:00:00,"38,9","21,95",brazil
3223,2010-07-16 00:00:00,"39,25","22,02",brazil
3224,2010-07-19 00:00:00,"39,57","22,14",brazil
3225,2010-07-20 00:00:00,"39,65","22,35",brazil
3226,2010-07-21 00:00:00,"39,68","22,23",brazil
3227,2010-07-22 00:00:00,"39,97","22,71",brazil
3228,2010-07-23 00:00:00,"39,6","22,51",brazil
3229,2010-07-26 00:00:00,"39,39","22,32",brazil
3230,2010-07-27 00:00:00,"39,1","22,09",brazil
3231,2010-07-28 00:00:00,"39,41","22,27",brazil
3232,2010-07-29 00:00:00,"39,73","22,56",brazil
3233,2010-07-30 00:00:00,"40,05","22,82",brazil
3234,2010-08-02 00:00:00,"40,09","22,9",brazil
3235,2010-08-03 00:00:00,"40,15","22,82",brazil
3236,2010-08-04 00:00:00,"40,45",23,brazil
3237,2010-08-05 00:00:00,"40,8","23,26",brazil
3238,2010-08-06 00:00:00,"40,95","23,26",brazil
3239,2010-08-09 00:00:00,"41,43","23,65",brazil
3240,2010-08-10 00:00:00,"41,47","23,57",brazil
3241,2010-08-11 00:00:00,"41,32","23,34",brazil
3242,2010-08-12 00:00:00,"41,71","23,56",brazil
3243,2010-08-13 00:00:00,"42,07","23,74",brazil
3244,2010-08-16 00:00:00,"41,96","23,88",brazil
3245,2010-08-17 00:00:00,"41,9","23,89",brazil
3246,2010-08-18 00:00:00,"42,12","24,03",brazil
3247,2010-08-19 00:00:00,"41,94","23,88",brazil
3248,2010-08-20 00:00:00,"41,52","23,6",brazil
3249,2010-08-23 00:00:00,"41,43","23,43",brazil
3250,2010-08-24 00:00:00,"40,89","23,17",brazil
3251,2010-08-25 00:00:00,"40,97","23,2",brazil
3252,2010-08-26 00:00:00,"41,3","23,44",brazil
3253,2010-08-27 00:00:00,"41,26","23,54",brazil
3254,2010-08-30 00:00:00,"41,52","23,59",brazil
3255,2010-08-31 00:00:00,"41,68","23,73",brazil
3256,2010-09-01 00:00:00,"41,46","23,73",brazil
3257,2010-09-02 00:00:00,"41,53","23,98",brazil
3258,2010-09-03 00:00:00,"41,79","24,11",brazil
3259,2010-09-06 00:00:00,"41,95","24,29",brazil
3260,2010-09-08 00:00:00,"42,14","24,44",brazil
3261,2010-09-09 00:00:00,"42,15","24,46",brazil
3262,2010-09-10 00:00:00,"41,89","24,35",brazil
3263,2010-09-13 00:00:00,"41,73","24,33",brazil
3264,2010-09-14 00:00:00,"41,68","24,42",brazil
3265,2010-09-15 00:00:00,"42,19","24,44",brazil
