date,max_temp,mean_temp,min_temp
19810514,18.2,13.3,10.2
19810515,15.1,12.6,7.0
19810516,14.0,12.0,9.0
19810517,15.6,11.2,8.4
19810518,18.5,10.9,6.2
19810519,21.7,14.5,10.5
19810520,17.7,16.8,12.0
19810521,16.6,13.9,10.1
19810522,14.6,12.4,8.3
19810523,15.2,12.6,10.7
19810524,13.0,11.3,7.4
19810525,15.4,10.2,7.5
19810526,16.4,10.8,6.2
19810527,15.7,12.2,8.1
19810528,16.8,12.6,9.4
19810529,19.2,13.8,10.8
19810530,21.8,15.3,11.4
19810531,22.4,17.4,13.1
19810601,19.2,17.0,11.5
19810602,19.7,17.0,14.8
19810603,17.2,14.8,9.9
19810604,17.2,13.0,8.7
19810605,18.4,13.6,9.9
19810606,16.4,14.5,10.6
19810607,18.5,12.9,9.4
19810608,17.2,15.8,13.0
19810609,17.8,14.6,12.0
19810610,18.7,13.1,8.4
19810611,17.3,14.8,11.0
19810612,21.9,14.0,10.6
19810613,27.0,16.0,10.1
19810614,21.1,19.8,12.6
19810615,17.0,18.0,15.0
19810616,14.0,12.8,8.6
19810617,17.9,12.4,10.9
19810618,15.7,12.6,7.2
19810619,18.6,12.6,9.4
19810620,18.0,15.2,11.7
19810621,22.8,14.4,10.8
19810622,21.6,15.8,8.8
19810623,18.0,17.2,12.7
19810624,16.0,15.4,12.8
19810625,14.4,13.4,10.9
19810626,15.6,12.2,10.1
19810627,14.4,12.0,8.5
19810628,19.1,11.0,7.6
19810629,21.8,12.3,5.5
19810630,21.0,15.6,9.5
19810701,18.2,16.2,11.5
19810702,18.0,13.6,9.1
19810703,19.4,14.0,9.9
19810704,21.6,15.0,10.5
19810705,22.6,17.3,13.0
19810706,24.6,18.5,14.4
19810707,27.8,19.4,14.3
19810708,27.4,20.8,13.7
19810709,21.5,22.4,17.4
19810710,23.1,18.6,15.7
19810711,20.9,17.8,12.5
19810712,22.9,17.0,13.1
19810713,23.0,18.8,14.6
19810714,22.6,18.5,14.0
19810715,21.5,18.6,14.6
19810716,18.0,17.0,12.6
19810717,20.1,13.5,9.0
19810718,22.9,15.6,11.2
19810719,24.3,15.8,8.8
19810720,25.2,19.4,14.6
19810721,18.4,20.4,15.6
19810722,17.6,15.9,13.4
19810723,16.0,14.6,11.6
19810724,17.5,13.8,11.5
19810725,24.6,13.4,9.2
19810726,24.8,18.2,11.9
19810727,26.4,19.4,14.0
19810728,24.0,20.6,14.8
19810729,23.4,19.3,14.6
19810730,21.6,18.2,13.0
19810731,17.4,17.0,12.5
19810801,21.2,13.9,10.4
19810802,25.9,15.4,9.6
19810803,27.0,17.8,9.8
19810804,28.8,20.9,14.8
19810805,19.2,22.8,16.7
19810806,18.2,17.4,15.6
19810807,19.8,16.8,15.3
19810808,17.8,17.4,15.0
19810809,20.3,16.2,14.5
19810810,23.7,17.0,13.8
19810811,25.6,16.6,9.5
19810812,24.4,18.7,11.8
19810813,26.2,18.4,12.3
19810814,26.3,20.0,13.8
19810815,21.0,22.0,17.8
19810816,22.2,16.8,12.5
19810817,23.6,15.6,9.1
19810818,21.6,17.4,11.1
19810819,19.9,17.8,14.0
19810820,20.0,17.2,14.6
19810821,22.8,14.2,8.5
19810822,20.5,17.6,12.5
19810823,22.5,16.6,12.7
19810824,24.9,17.5,12.5
19810825,26.6,18.6,12.3
19810826,27.9,20.4,14.1
19810827,27.0,20.0,12.1
19810828,22.0,20.7,14.4
19810829,22.7,18.8,15.5
19810830,21.1,18.2,13.6
19810831,19.2,17.0,12.9
19810901,21.0,16.0,12.9
19810902,22.1,15.8,10.6
19810903,23.0,16.4,10.6
19810904,24.3,16.0,8.9
19810905,24.8,16.8,9.3
19810906,22.0,17.5,10.2
19810907,24.5,17.8,13.7
19810908,24.0,19.9,15.3
19810909,25.5,17.8,11.6
19810910,22.2,19.2,13.0
19810911,18.1,17.0,11.7
19810912,19.1,14.9,11.7
19810913,18.2,13.4,7.8
19810914,21.2,12.8,7.4
19810915,18.6,17.3,13.4
19810916,20.4,16.5,14.4
19810917,19.8,17.0,13.7
19810918,19.0,17.0,14.2
19810919,18.2,14.8,10.5
19810920,20.3,15.4,12.5
19810921,19.7,16.0,11.7
19810922,18.8,16.1,12.5
19810923,17.7,13.0,7.2
19810924,18.1,15.4,13.1
19810925,15.5,14.6,11.0
19810926,17.9,14.0,12.6
19810927,17.6,14.2,10.6
19810928,17.2,12.5,7.4
19810929,19.6,12.0,6.7
19810930,20.0,15.7,11.8
19811001,15.1,17.8,15.6
19811002,12.0,14.0,12.9
19811003,15.2,8.2,4.3
19811004,16.1,11.2,7.3
19811005,16.9,13.6,11.0
19811006,15.0,12.8,8.6
19811007,17.3,11.4,7.8
19811008,16.4,13.2,9.2
19811009,10.7,14.8,13.1
19811010,12.6,9.1,7.5
19811011,11.0,9.2,5.9
19811012,12.4,8.4,5.9
19811013,11.6,7.5,2.6
19811014,8.9,6.8,1.9
19811015,11.0,7.0,5.1
19811016,9.4,5.8,0.5
19811017,13.2,5.6,1.9
19811018,14.5,10.0,6.8
19811019,11.0,9.7,4.9
19811020,10.5,8.0,5.1
19811021,11.0,6.2,1.8
19811022,10.5,6.6,2.3
19811023,12.2,6.2,1.8
19811024,7.8,8.2,4.2
19811025,10.2,5.6,3.5
19811026,12.6,6.3,2.4
19811027,12.2,8.4,4.3
19811028,12.1,7.1,2.0
19811029,14.0,9.3,6.5
19811030,15.2,9.3,4.6
19811031,16.9,11.2,7.3
19811101,15.8,12.6,8.4
19811102,14.2,14.6,13.4
19811103,11.7,13.2,12.2
19811104,11.4,10.6,9.4
19811105,10.1,6.6,1.8
19811106,9.5,5.8,1.6
19811107,8.8,5.6,1.8
19811108,9.5,6.0,3.3
19811109,9.1,6.6,3.7
19811110,10.9,5.3,1.5
19811111,11.9,7.7,4.5
19811112,10.6,10.0,8.0
19811113,9.7,6.2,1.7
19811114,9.6,6.0,2.3
19811115,9.9,7.5,5.4
19811116,12.2,8.3,6.7
19811117,12.9,9.0,5.7
19811118,14.6,9.6,6.4
19811119,15.7,8.4,2.1
19811120,14.3,9.6,3.5
19811121,14.7,11.6,8.9
19811122,14.2,12.9,11.1
19811123,7.5,12.9,11.6
19811124,6.7,5.0,2.5
19811125,13.0,3.2,-0.3
19811126,11.8,7.3,1.6
19811127,7.5,9.2,6.7
19811128,9.1,5.2,2.9
19811129,12.5,5.4,1.8
19811130,7.3,7.6,2.6
19811201,7.3,3.5,-0.3
19811202,9.6,3.7,0.1
19811203,9.6,6.0,2.3
19811204,7.1,6.2,2.9
19811205,7.9,4.6,2.1
19811206,7.5,5.2,2.6
19811207,0.0,5.2,2.8
19811208,1.6,-0.2,-0.4
19811209,-0.1,-2.1,-5.8
19811210,0.7,-1.9,-3.7
19811211,-0.5,-1.2,-3.0
19811212,4.5,-4.4,-8.4
19811213,6.6,-3.6,-11.8
19811214,4.0,1.2,-4.2
19811215,2.5,2.8,1.6
19811216,1.6,0.4,-1.6
19811217,2.7,-0.6,-2.9
19811218,4.1,-0.3,-3.3
19811219,4.0,-1.2,-6.6
19811220,1.3,-0.4,-4.9
19811221,0.8,0.8,0.4
19811222,0.7,0.5,0.2
19811223,1.7,-1.6,-3.9
19811224,2.7,-1.2,-4.2
19811225,4.0,-1.0,-4.7
19811226,4.1,-0.2,-4.4
19811227,4.6,2.1,0.1
19811228,10.0,2.6,0.6
19811229,10.3,6.8,3.7
19811230,8.7,6.9,3.5
19811231,7.6,6.0,3.4
19820101,12.6,5.6,3.7
19820102,11.4,7.7,2.8
19820103,12.6,9.2,7.1
19820104,11.3,10.7,8.8
19820105,2.4,9.6,7.9
19820106,0.3,0.9,-0.6
19820107,-1.8,-1.4,-3.1
19820108,-1.5,-2.6,-3.3
19820109,-0.8,-2.6,-3.6
19820110,1.7,-3.6,-6.3
19820111,2.4,-1.8,-5.3
19820112,1.0,-0.6,-3.5
19820113,1.7,-2.2,-5.5
19820114,5.1,-4.2,-10.1
19820115,8.7,-1.7,-8.5
19820116,8.2,2.7,-3.3
19820117,10.3,5.0,1.9
19820118,9.8,6.4,2.6
19820119,8.9,6.4,3.1
19820120,10.5,6.8,4.8
19820121,7.9,6.3,2.1
19820122,8.1,4.9,1.9
19820123,8.0,4.6,1.0
19820124,11.0,2.9,-2.2
19820125,9.4,4.6,-1.8
19820126,5.3,7.4,5.5
19820127,8.8,3.9,2.5
19820128,11.3,3.0,-2.7
19820129,10.6,7.4,3.6
19820130,11.8,9.2,7.9
19820131,9.3,8.3,4.8
19820201,8.9,8.2,7.0
19820202,8.2,6.7,4.5
19820203,11.9,4.6,1.0
19820204,11.5,7.2,2.4
19820205,12.3,8.0,4.5
19820206,8.8,9.6,7.0
19820207,10.3,7.8,6.8
19820208,12.4,5.4,0.6
19820209,11.8,7.4,2.5
19820210,11.1,9.0,6.3
19820211,11.0,9.0,6.9
19820212,11.5,6.4,1.7
19820213,7.6,9.0,6.4
19820214,6.7,4.0,0.5
19820215,4.0,4.0,1.4
19820216,3.9,3.4,2.8
19820217,6.5,2.8,1.7
19820218,5.4,4.0,1.5
19820219,2.5,4.4,3.5
19820220,7.6,1.2,0.0
19820221,7.3,4.0,0.5
19820222,4.9,2.8,-1.6
19820223,3.7,1.1,-2.7
19820224,5.1,-0.4,-4.6
19820225,7.1,1.2,-2.8
19820226,10.4,4.8,2.6
19820227,12.9,6.6,2.8
19820228,10.5,8.0,3.2
19820301,11.6,9.6,8.6
19820302,11.1,7.0,2.3
19820303,10.6,8.8,6.4
19820304,10.9,7.2,3.8
19820305,9.5,4.8,-1.2
19820306,9.2,5.2,1.0
19820307,9.6,6.6,4.1
19820308,10.9,3.2,-3.3
19820309,12.6,5.9,0.9
19820310,10.1,7.0,1.4
19820311,9.3,6.0,1.9
19820312,11.1,7.4,5.5
19820313,12.5,6.5,1.9
19820314,9.1,7.6,2.6
19820315,8.4,8.4,7.8
19820316,10.6,4.8,1.3
19820317,11.2,6.3,2.0
19820318,8.2,6.4,1.5
19820319,7.2,5.4,2.5
19820320,8.3,5.4,3.7
19820321,12.7,5.4,2.4
19820322,13.1,8.2,3.6
19820323,12.6,7.4,1.7
19820324,16.0,6.0,-0.5
19820325,17.0,8.1,0.2
19820326,17.4,9.4,1.8
19820327,14.9,9.4,1.4
19820328,9.7,8.8,2.7
19820329,9.4,6.8,3.9
19820330,10.1,6.2,3.0
19820331,12.7,7.0,3.9
19820401,12.0,8.6,4.4
19820402,15.0,8.2,4.4
19820403,17.5,10.2,5.4
19820404,20.6,11.6,5.8
19820405,12.7,13.8,7.1
19820406,15.7,10.8,9.0
19820407,9.5,12.4,9.0
19820408,10.5,7.4,5.2
19820409,12.4,5.2,-0.1
19820410,9.4,9.2,6.0
19820411,9.3,5.4,1.4
19820412,10.0,5.4,1.6
19820413,14.4,4.9,-0.2
19820414,16.9,8.6,2.9
19820415,16.3,9.6,2.2
19820416,14.4,10.5,4.7
19820417,14.3,9.0,3.6
19820418,15.2,9.3,4.3
19820419,16.0,9.1,3.0
19820420,16.3,9.2,2.4
19820421,17.2,11.6,6.9
19820422,14.8,11.0,4.8
19820423,14.4,11.4,8.1
19820424,17.7,10.4,6.5
19820425,13.9,12.6,7.6
19820426,16.4,10.8,7.8
19820427,17.4,11.8,7.1
19820428,12.2,12.0,6.6
19820429,14.5,9.8,7.5
19820430,14.0,9.4,4.2
19820501,13.5,10.4,6.9
19820502,12.6,7.4,1.4
19820503,12.2,9.0,5.5
19820504,11.1,7.5,2.8
19820505,9.7,5.6,0.2
19820506,11.8,6.2,2.7
19820507,13.7,7.0,2.1
19820508,15.6,8.2,2.6
19820509,16.7,8.8,2.1
19820510,18.9,10.8,5.0
19820511,20.6,12.2,5.4
19820512,23.1,14.8,9.1
19820513,23.0,16.7,10.3
19820514,25.3,15.7,8.4
19820515,22.5,17.2,9.0
19820516,18.6,16.6,10.7
19820517,20.4,14.8,10.9
19820518,18.6,13.7,7.0
19820519,16.8,13.4,8.1
19820520,18.8,14.2,11.6
19820521,17.1,15.6,12.5
19820522,14.7,14.3,11.5
19820523,17.5,12.5,10.3
19820524,19.8,12.4,7.2
19820525,24.1,16.2,12.6
19820526,13.9,17.0,10.0
19820527,20.7,12.9,11.9
19820528,23.4,13.6,6.5
19820529,21.7,16.0,8.7
19820530,26.6,16.1,10.5
19820531,26.3,19.2,11.9
19820601,26.8,20.6,14.9
19820602,24.6,20.8,14.7
19820603,28.9,20.0,15.3
19820604,29.3,22.0,15.2
19820605,26.1,23.2,17.2
19820606,25.3,22.2,18.2
19820607,25.5,20.3,15.3
19820608,22.8,21.0,16.6
19820609,19.2,18.2,13.5
19820610,20.3,15.8,12.5
19820611,18.8,16.9,13.5
19820612,15.5,14.7,10.6
19820613,17.1,13.0,10.4
19820614,18.3,13.3,9.5
19820615,20.6,13.4,8.6
19820616,23.7,15.6,10.5
19820617,18.3,17.9,12.1
19820618,19.9,15.4,12.4
19820619,21.6,16.1,12.3
19820620,18.9,15.0,8.5
19820621,18.7,16.0,13.1
19820622,17.9,16.2,13.7
19820623,20.7,14.5,11.1
19820624,17.6,17.0,13.3
19820625,18.5,15.4,13.3
19820626,21.1,15.4,12.3
19820627,19.3,17.1,13.1
19820628,20.5,15.8,12.4
19820629,21.8,15.8,11.2
19820630,18.7,15.6,9.5
19820701,22.4,15.9,13.1
19820702,20.4,18.0,13.6
19820703,19.3,16.2,11.9
19820704,22.6,14.2,9.0
19820705,24.0,17.0,11.3
19820706,24.2,18.8,13.5
19820707,28.4,18.2,12.3
19820708,27.6,21.3,14.2
19820709,23.0,22.4,17.1
19820710,26.0,19.4,15.7
19820711,19.4,21.0,15.9
19820712,27.1,17.4,15.5
19820713,22.6,20.9,14.7
19820714,22.2,19.4,16.2
19820715,20.6,18.7,15.2
19820716,23.0,14.6,8.7
19820717,23.8,16.6,10.2
19820718,23.4,18.4,12.9
19820719,22.7,19.7,16.0
19820720,19.8,17.5,12.3
19820721,21.6,17.4,14.9
19820722,17.6,17.2,12.7
19820723,18.6,15.2,12.9
19820724,25.2,15.9,13.2
19820725,21.7,18.9,12.6
19820726,18.2,18.0,14.4
19820727,22.7,14.2,10.3
19820728,24.3,16.7,10.7
19820729,26.9,18.2,12.0
19820730,25.9,20.6,14.3
19820731,26.5,21.2,16.4
19820801,27.6,21.4,16.2
19820802,27.3,21.8,15.9
19820803,24.8,22.0,16.6
19820804,23.6,21.0,17.2
19820805,25.1,19.8,16.0
19820806,20.4,19.8,14.4
19820807,26.1,18.6,16.7
19820808,25.6,19.6,13.0
19820809,25.9,20.8,16.1
19820810,25.4,20.2,14.6
19820811,23.7,20.3,15.2
19820812,20.6,18.8,14.0
19820813,21.0,17.5,14.4
19820814,23.4,14.8,8.6
19820815,21.0,17.8,12.1
19820816,21.1,18.4,15.7
19820817,19.5,16.6,12.0
19820818,20.1,17.5,15.5
19820819,19.4,14.4,8.6
19820820,20.5,14.0,8.6
19820821,21.9,15.2,9.9
19820822,19.9,18.2,14.5
19820823,18.0,15.3,10.7
19820824,19.0,14.0,9.9
19820825,19.0,14.5,10.0
19820826,20.4,14.4,9.7
19820827,20.6,15.0,9.6
19820828,22.3,15.0,9.5
19820829,20.6,15.8,9.2
19820830,16.7,17.2,13.9
19820831,17.7,13.7,10.7
19820901,21.3,13.2,8.8
19820902,23.5,15.4,9.6
19820903,23.9,15.9,8.3
19820904,24.7,18.2,12.6
19820905,17.3,18.4,12.1
19820906,23.4,16.0,14.7
19820907,20.0,18.0,12.5
19820908,22.0,15.0,9.9
19820909,24.6,17.9,13.8
19820910,20.6,17.7,10.8
19820911,23.0,16.6,12.7
19820912,21.8,17.6,12.2
19820913,22.3,15.8,9.8
19820914,26.1,16.2,10.2
19820915,25.7,18.9,11.7
19820916,26.1,19.4,13.2
19820917,28.3,19.4,12.8
19820918,19.7,21.2,14.1
19820919,20.8,16.6,13.5
19820920,17.0,18.1,15.4
19820921,16.3,15.7,14.4
19820922,17.3,10.8,5.3
19820923,17.1,12.9,8.5
19820924,20.0,11.8,6.5
19820925,18.1,15.0,10.0
19820926,15.7,14.4,10.7
19820927,18.4,13.6,11.5
19820928,13.1,13.8,9.1
19820929,17.5,12.0,11.0
19820930,18.1,11.6,5.7
19821001,15.9,12.8,7.4
19821002,15.9,15.1,14.3
19821003,14.5,11.4,6.9
19821004,12.2,11.8,9.1
19821005,15.3,9.5,6.8
19821006,12.7,11.4,7.6
19821007,13.9,11.2,9.7
19821008,13.9,12.0,10.1
19821009,14.8,11.6,9.4
19821010,11.5,11.0,7.1
19821011,12.9,8.9,6.3
19821012,13.2,9.0,5.1
19821013,12.0,10.8,8.5
19821014,13.4,10.1,8.2
19821015,13.1,9.0,4.7
19821016,15.3,9.0,4.9
19821017,15.3,12.2,9.2
19821018,14.8,12.5,9.7
19821019,15.8,11.4,7.9
19821020,11.6,13.4,11.0
19821021,10.4,10.8,10.1
19821022,13.3,10.0,9.6
19821023,13.9,9.1,4.9
19821024,14.7,7.8,1.7
19821025,16.4,9.0,3.2
19821026,14.1,13.6,10.8
19821027,14.7,9.2,4.4
19821028,14.9,9.4,4.0
19821029,14.0,11.6,8.3
19821030,15.4,12.7,11.4
19821031,18.0,12.4,9.5
19821101,16.0,15.4,12.7
19821102,13.2,15.0,13.9
19821103,12.6,12.5,11.8
19821104,12.5,11.6,10.5
19821105,11.6,11.6,10.8
19821106,13.6,10.8,10.1
19821107,15.2,11.1,8.6
19821108,14.7,12.7,10.2
19821109,14.3,12.8,11.0
19821110,15.4,11.4,8.4
19821111,11.9,13.2,11.0
19821112,9.9,10.4,9.0
19821113,6.9,6.8,3.6
19821114,9.7,4.4,1.9
19821115,12.4,6.1,2.5
19821116,12.1,7.4,2.5
19821117,13.2,7.8,3.5
19821118,10.1,10.0,6.8
19821119,11.7,7.6,5.2
19821120,13.0,8.4,5.2
19821121,11.5,10.4,7.9
19821122,12.7,9.2,6.8
19821123,10.5,10.0,7.3
19821124,10.7,7.2,3.9
19821125,9.0,7.9,5.1
19821126,2.7,5.4,1.9
19821127,6.5,2.0,1.3
19821128,6.4,2.2,-2.2
19821129,4.9,2.6,-1.1
19821130,5.7,0.1,-4.7
19821201,5.3,2.0,-1.8
19821202,8.3,4.0,2.7
19821203,9.7,5.4,2.6
19821204,10.4,6.3,2.9
19821205,6.2,8.0,5.5
19821206,12.6,4.1,2.0
19821207,8.4,6.6,0.5
19821208,12.0,5.6,2.9
19821209,6.5,8.4,4.8
19821210,5.9,5.4,4.2
19821211,4.2,2.6,-0.7
19821212,6.3,2.2,0.1
19821213,12.6,3.8,1.2
19821214,13.3,5.8,-1.1
19821215,7.8,6.6,0.0
19821216,4.8,6.8,5.9
19821217,6.6,3.6,2.4
19821218,12.3,1.7,-3.2
19821219,7.0,5.2,-1.8
19821220,7.0,5.6,4.3
19821221,3.4,5.8,4.5
19821222,7.0,0.8,-1.8
19821223,9.8,0.9,-5.2
19821224,10.2,3.8,-2.3
19821225,10.8,8.5,6.8
19821226,9.3,9.2,7.7
19821227,7.7,8.4,7.5
19821228,7.4,4.0,0.3
19821229,7.0,4.2,1.0
19821230,8.6,6.0,5.0
19821231,10.1,5.4,2.3
19830101,11.7,6.8,3.4
19830102,12.6,6.8,1.9
19830103,13.2,8.0,3.4
19830104,13.7,11.3,9.4
19830105,12.2,10.2,6.8
19830106,9.3,11.7,11.2
19830107,10.0,6.2,3.0
19830108,11.4,5.4,0.9
19830109,11.9,6.8,2.2
19830110,9.8,8.3,4.7
19830111,11.4,8.8,7.7
19830112,6.3,8.9,6.4
19830113,9.9,5.0,3.6
19830114,11.8,4.9,-0.1
19830115,11.4,8.8,5.7
19830116,10.1,10.2,9.0
19830117,7.2,7.8,5.5
19830118,5.9,5.5,3.8
19830119,5.5,3.6,1.3
19830120,7.1,0.7,-4.1
19830121,6.5,2.7,-1.7
19830122,6.5,5.4,4.4
19830123,10.8,5.3,4.1
19830124,10.6,5.6,0.4
19830125,12.6,8.4,6.3
19830126,14.0,9.2,5.8
19830127,11.3,11.4,8.9
19830128,8.5,9.8,8.3
19830129,5.0,7.0,5.5
19830130,12.3,4.6,4.2
19830131,7.3,7.0,1.6
19830201,7.9,4.2,1.1
19830202,5.6,3.8,-0.2
19830203,8.9,2.6,-0.5
19830204,6.3,1.9,-5.1
19830205,5.6,1.4,-3.5
19830206,4.2,4.4,3.3
19830207,3.5,2.9,1.6
19830208,1.8,2.2,1.0
19830209,2.0,-0.1,-2.0
19830210,2.8,-0.2,-2.3
19830211,4.1,0.6,-1.5
19830212,2.6,2.0,-0.2
19830213,3.5,0.8,-1.0
19830214,2.4,0.6,-2.4
19830215,3.8,0.5,-1.4
19830216,4.6,1.8,-0.2
19830217,6.4,1.5,-1.6
19830218,5.2,2.4,-1.5
19830219,3.5,2.3,-0.6
19830220,4.4,1.2,-1.0
19830221,4.7,2.2,0.0
19830222,6.8,0.4,-4.0
19830223,6.9,1.4,-4.0
19830224,7.7,2.9,-1.1
19830225,12.8,5.6,3.5
19830226,9.1,8.6,4.5
19830227,9.3,6.1,3.1
19830228,8.9,5.4,1.5
19830301,7.0,5.4,1.9
19830302,11.2,5.5,4.0
19830303,7.1,7.6,4.1
19830304,12.0,4.5,1.9
19830305,12.1,5.4,-1.3
19830306,11.8,7.5,2.9
19830307,12.7,6.4,1.0
19830308,8.7,8.0,3.4
19830309,14.6,6.0,3.4
19830310,11.3,7.4,0.3
19830311,11.5,7.0,2.6
19830312,13.5,8.2,5.0
19830313,10.9,9.7,5.9
19830314,11.6,9.5,8.1
19830315,11.1,5.6,-0.4
19830316,14.8,5.5,-0.1
19830317,13.9,9.8,4.7
19830318,14.5,12.0,10.0
19830319,12.2,12.0,9.6
19830320,10.9,9.6,7.0
19830321,9.8,6.6,2.2
19830322,11.0,5.8,1.8
19830323,7.4,6.4,1.7
19830324,9.1,5.9,4.4
19830325,7.8,4.2,-0.8
19830326,8.2,4.8,1.7
19830327,9.1,6.2,4.2
19830328,10.4,4.0,-1.0
19830329,10.2,5.3,0.2
19830330,10.2,6.6,2.9
19830331,7.4,6.6,2.9
19830401,8.8,4.8,2.2
19830402,8.8,5.8,2.8
19830403,10.2,4.1,-0.6
19830404,9.7,6.0,1.7
19830405,10.8,5.8,2.0
19830406,10.9,6.0,1.3
19830407,12.6,6.2,1.5
19830408,12.6,9.0,5.4
19830409,15.2,6.6,0.6
19830410,7.3,10.6,6.1
19830411,9.1,7.0,6.6
19830412,12.6,5.2,1.4
19830413,12.0,5.6,-1.4
19830414,18.0,7.2,2.4
19830415,18.6,10.0,2.1
19830416,10.2,10.8,2.9
19830417,4.6,9.6,8.9
19830418,7.1,4.0,3.5
19830419,11.0,4.6,2.0
19830420,13.7,5.4,-0.1
19830421,15.3,9.1,4.5
19830422,15.5,10.3,5.3
19830423,15.9,10.6,5.7
19830424,14.3,9.0,2.0
19830425,17.1,11.0,7.6
19830426,15.4,11.6,6.1
19830427,15.2,11.5,7.6
19830428,14.3,10.6,5.9
19830429,16.2,9.6,4.8
19830430,14.2,11.4,6.5
19830501,12.0,11.6,8.9
19830502,14.0,9.2,6.3
19830503,15.3,10.6,7.3
19830504,19.1,10.5,5.7
19830505,18.2,13.2,7.3
19830506,15.4,15.2,12.2
19830507,17.5,12.4,9.5
19830508,13.9,13.8,10.0
19830509,13.5,9.8,5.8
19830510,13.0,9.1,4.7
19830511,14.0,8.2,3.4
19830512,15.9,10.5,7.0
19830513,16.3,12.0,8.0
19830514,16.0,11.8,7.2
19830515,18.5,11.0,6.1
19830516,15.8,12.4,6.2
19830517,15.4,12.4,8.9
19830518,13.5,11.8,8.3
19830519,14.1,11.0,8.6
19830520,14.0,10.2,6.3
19830521,15.4,9.0,3.9
19830522,16.2,10.6,5.8
19830523,17.2,11.4,6.6
19830524,18.9,13.7,10.2
19830525,14.1,12.7,6.5
19830526,15.0,11.2,8.3
19830527,12.0,11.0,7.0
19830528,14.2,9.8,7.5
19830529,17.5,10.9,7.6
19830530,22.6,13.6,9.6
19830531,21.0,17.0,11.4
19830601,18.1,17.2,13.3
19830602,20.1,15.2,12.2
19830603,21.8,15.2,10.2
19830604,21.4,17.6,13.4
19830605,20.0,17.8,14.1
19830606,24.8,14.4,8.8
19830607,24.4,19.1,13.4
19830608,20.3,20.6,16.9
19830609,20.0,16.6,12.9
19830610,20.0,14.6,9.1
19830611,20.4,16.2,12.3
19830612,18.2,16.2,11.9
19830613,18.9,12.8,7.3
19830614,17.3,15.8,12.7
19830615,17.9,12.2,7.2
19830616,17.7,13.0,8.0
19830617,21.0,14.3,10.9
19830618,23.3,16.0,10.9
19830619,24.5,16.2,9.1
19830620,24.2,17.6,10.7
19830621,23.8,17.7,11.2
19830622,23.0,17.0,10.3
19830623,16.4,17.8,12.6
19830624,22.6,14.4,12.5
19830625,25.4,17.5,12.4
19830626,15.8,18.3,11.2
19830627,20.7,14.2,12.7
19830628,21.7,13.8,7.0
19830629,18.7,17.6,13.5
19830630,22.3,15.6,12.4
19830701,25.3,15.4,8.6
19830702,26.2,19.6,13.8
19830703,28.4,18.6,11.0
19830704,28.8,21.6,14.9
19830705,26.6,22.1,15.4
19830706,26.1,21.8,17.0
19830707,28.2,20.8,15.4
19830708,27.2,22.3,16.4
19830709,27.5,22.0,16.9
19830710,30.6,21.7,15.9
19830711,30.6,23.4,16.3
19830712,31.6,24.2,17.7
19830713,31.4,24.6,17.6
19830714,32.6,23.4,15.4
19830715,32.8,25.2,17.9
19830716,28.5,26.0,19.1
19830717,28.5,23.6,18.6
19830718,25.6,23.1,17.7
19830719,21.2,21.2,16.7
19830720,23.8,18.6,15.9
19830721,27.3,17.7,11.6
19830722,24.6,20.8,14.3
19830723,22.7,20.6,16.7
19830724,25.3,19.3,15.9
19830725,28.2,21.0,16.8
19830726,27.0,22.4,16.7
19830727,26.8,22.5,18.0
19830728,31.4,21.4,16.1
19830729,30.0,23.2,15.1
19830730,28.9,23.8,17.6
19830731,20.0,23.4,17.9
19830801,19.4,17.1,14.2
19830802,22.5,14.3,9.2
19830803,23.9,14.8,7.1
19830804,24.6,17.1,10.3
19830805,21.2,18.4,12.3
19830806,22.7,17.4,13.7
19830807,26.4,17.8,12.9
19830808,28.0,20.6,14.7
19830809,25.3,21.6,15.2
19830810,21.5,20.5,15.7
19830811,25.3,18.6,15.7
19830812,23.7,18.6,11.8
19830813,28.8,18.0,12.3
19830814,27.2,21.2,13.6
19830815,25.6,21.8,16.3
19830816,25.9,19.8,14.1
19830817,26.7,21.9,17.9
19830818,30.2,19.9,13.1
19830819,24.2,23.8,17.5
19830820,24.2,21.0,17.9
19830821,26.3,19.6,14.9
19830822,26.1,21.6,16.8
19830823,22.4,20.5,14.9
19830824,26.1,19.2,16.0
19830825,26.7,19.8,13.6
19830826,25.9,21.0,15.3
19830827,21.0,19.6,13.2
19830828,19.4,17.6,14.2
19830829,21.7,16.6,13.7
19830830,26.9,14.8,7.9
19830831,22.4,20.0,13.0
19830901,20.6,18.8,15.2
19830902,19.3,16.0,11.4
19830903,23.4,16.3,13.3
19830904,21.6,18.0,12.5
19830905,21.0,17.1,12.6
19830906,21.2,14.5,8.0
19830907,19.5,14.1,7.0
19830908,18.7,15.8,12.0
19830909,18.1,15.8,13.0
19830910,14.1,14.8,11.4
19830911,15.9,11.6,9.2
19830912,16.0,12.4,8.9
19830913,19.0,12.8,9.5
19830914,18.2,14.9,10.8
19830915,17.8,15.8,13.5
19830916,19.0,14.6,11.5
19830917,17.6,15.0,11.0
19830918,19.1,14.8,12.1
19830919,17.0,15.0,11.0
19830920,14.9,12.8,8.5
19830921,17.6,12.8,10.8
19830922,23.0,11.6,5.6
19830923,22.4,16.3,9.6
19830924,20.4,17.6,12.9
19830925,24.4,15.4,10.3
19830926,19.3,17.4,10.3
